feature,team_score_importance,opp_score_importance
advanced_trb_pct_by_team_home_away,8.856882450132898e-05,2.3973054503507887e-05
advanced_blk_pct_by_team_travel_distance,8.32659918582702e-05,0.00041692716670272664
advanced_drtg_by_team_home_away,5.939877436435612e-05,1.3787160706605569e-05
defensive_four_factors_drb_pct_by_team_home_away,5.423995565185435e-05,0.000405067323892792
advanced_ortg_by_team_home_away,5.2251100386810164e-05,0.0006084941222960221
advanced_3par_by_team_home_away,4.989489171196227e-05,0.0015682032230297158
advanced_ts_pct_by_team_home_away,4.703102628098543e-05,7.39837022659704e-05
advanced_stl_pct_by_team_day_of_week,4.101951575765926e-05,0.0003060562819016958
travel_distance_by_team_day_of_week,3.2977898856188624e-05,4.3268497514520934e-05
advanced_ftr_by_team_home_away,2.281122153074737e-05,4.281738385784628e-06
home_away,2.0609574072252855e-05,3.270154936714255e-05
advanced_stl_pct_by_team_home_away,2.0149385988841102e-05,6.981433118589656e-06
defensive_four_factors_efg_pct_by_team_travel_distance,1.7130198243103686e-05,0.00010643031067822628
advanced_blk_pct_by_team_home_away,1.2004070545528473e-05,5.4875644941434024e-05
defensive_four_factors_tov_pct_by_team_home_away,8.998332502236235e-06,0.00021011920615158215
team_home_or_away_median_score,6.151040752262842e-06,0.00029251571129308696
travel_distance_by_team_home_away,4.594670097891801e-06,5.2911112610086155e-05
offensive_four_factors_tov_pct_by_team_home_away,1.6827049482072992e-06,0.0004673637608471918
win_loss_by_team_home_away,0.0,0.0
team_day_median_score_by_team_home_away,0.0,0.0
median_score_for_by_team_home_away,0.0,0.0
day_of_week_by_team_home_away,0.0,5.3591529407243876e-05
win_loss_by_team_day_of_week,0.0,0.0
team_vs_opp_median_score_by_team_home_away,0.0,0.0
win_loss_by_team_travel_distance,0.0,0.0
team_day_median_score_by_team_travel_distance,0.0,0.0
