feature,team_score_importance,opp_score_importance
win_loss,0.0002871256068724947,3.10925681127989e-05
team_home_or_away_median_score,0.00023494387162708097,0.00010690393136834915
advanced_ast_pct_by_team_home_away,0.0002288993462054602,7.607464171588649e-05
team_vs_opp_median_score_by_team_home_away,0.00022631220275819483,4.375037631124437e-05
median_score_against,0.00020151447130616643,0.00029633989176372445
offensive_four_factors_orb_pct_by_team_home_away,0.00020123349317787881,3.395869017020328e-05
defensive_four_factors_tov_pct_by_team_day_of_week,0.00017811111755864015,0.002872818055428165
advanced_blk_pct_by_team_travel_distance,0.00016995539304476328,0.0002306081372147322
median_score_against_by_team_home_away,0.00015007720060600238,0.00016777334474998094
team_vs_opp_median_score_by_team_travel_distance,0.00014758321116907044,3.804858328478176e-06
day_by_team_travel_distance,0.00013064195027821435,0.00019095717337754697
