advanced_3par,advanced_ast_pct,advanced_blk_pct,advanced_drtg,advanced_ftr,advanced_ortg,advanced_pace,advanced_pace_by_team_day_of_week,advanced_stl_pct,advanced_trb_pct,advanced_ts_pct,day,defensive_four_factors_drb_pct,defensive_four_factors_efg_pct,defensive_four_factors_ft_per_fga,defensive_four_factors_tov_pct,month,month_by_team_day_of_week,offensive_four_factors_orb_pct,offensive_four_factors_tov_pct,opponent_3p_pct,opponent_fg_pct,opponent_ft_pct,team_3p_pct,team_day_median_allowed,team_ft_pct,team_vs_opp_homeaway_median_score,team_vs_opp_median_score,team,opp,team_score,opp_score,A'ja Wilson,Aaliyah Edwards,Aari McDonald,Alanna Smith,Aliyah Boston,Allisha Gray,Alysha Clark,Alyssa Thomas,Angel Reese,Ariel Atkins,Arike Ogunbowale,Azura Stevens,Breanna Stewart,Bridget Carleton,Brionna Jones,Brittney Griner,Caitlin Clark,Cameron Brink,Chelsea Gray,Chennedy Carter,Cheyenne Parker-Tyus,DeWanna Bonner,Dearica Hamby,Diana Taurasi,Elizabeth Williams,Ezi Magbegor,Jackie Young,Jonquel Jones,Jordan Horston,Kahleah Copper,Kamilla Cardoso,Kayla McBride,Kelsey Mitchell,Kelsey Plum,Kiah Stokes,Leonie Fiebich,Marina Mabrey,Monique Billings,Myisha Hines-Allen,NaLyssa Smith,Napheesa Collier,Natasha Howard,Naz Hillmon,Nneka Ogwumike,Odyssey Sims,Rebecca Allen,Rhyne Howard,Rickea Jackson,Sabrina Ionescu,Satou Sabally,Shatori Walker-Kimbrough,Skylar Diggins-Smith,Sophie Cunningham,Stefanie Dolson,Teaira McCowan,Temi Fagbenle,Tina Charles
0.276,70.0,6.3,109.4,0.276,108.1,76.7,78.0,1.3,45.7,0.487,26,62.8,0.434,0.237,6.5,5,7.5,26.3,8.6,0.167,0.421,0.75,0.286,87.0,0.81,82.0,85.0,LAS,DAL,83,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.434,68.0,13.2,102.2,0.623,109.7,80.2,78.2,11.2,51.7,0.652,28,74.3,0.456,0.294,15.1,5,7.0,17.4,22.0,0.333,0.382,0.8,0.609,82.0,0.727,87.0,86.0,LAS,IND,88,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.35,70.8,3.6,103.5,0.483,91.0,80.2,80.0,11.2,48.5,0.502,30,66.7,0.473,0.16,14.6,5,7.0,24.1,19.8,0.368,0.427,0.75,0.19,88.0,0.724,75.5,78.0,LAS,CHI,73,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.383,75.0,5.4,111.8,0.25,87.4,77.8,78.0,6.4,47.6,0.511,2,77.4,0.53,0.258,15.8,6,7.5,18.8,21.3,0.483,0.424,0.85,0.391,87.0,0.733,73.0,78.0,LAS,PHO,68,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.364,75.0,7.1,108.2,0.234,78.0,79.5,80.7,7.6,54.3,0.365,5,84.4,0.562,0.2,16.3,6,8.0,34.7,15.9,0.391,0.492,0.813,0.143,90.0,1.0,64.5,67.5,LAS,MIN,62,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.286,69.7,7.1,89.2,0.214,100.4,80.7,80.7,11.2,50.7,0.529,7,75.7,0.411,0.164,15.1,6,6.0,23.5,15.5,0.118,0.397,0.923,0.25,81.0,0.667,82.0,85.0,LAS,DAL,81,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.385,65.6,14.3,116.1,0.4,121.2,79.2,78.0,3.8,61.0,0.628,9,87.5,0.522,0.309,7.1,6,7.5,29.6,16.4,0.423,0.441,0.875,0.4,87.0,0.846,97.0,89.0,LAS,LVA,96,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.29,70.4,10.5,120.4,0.348,100.1,78.9,78.2,7.6,42.3,0.496,11,63.9,0.519,0.165,9.4,6,7.0,23.8,12.1,0.364,0.468,0.722,0.3,82.0,0.792,83.0,82.5,LAS,SEA,79,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.313,82.1,2.6,99.9,0.281,93.8,81.1,80.7,13.6,54.8,0.528,14,83.9,0.541,0.246,19.8,6,6.0,25.8,22.6,0.261,0.492,0.833,0.25,81.0,0.833,72.0,67.5,LAS,MIN,76,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.368,75.0,3.8,113.3,0.265,96.4,76.7,78.0,7.8,46.5,0.487,16,71.4,0.485,0.309,11.2,6,7.5,22.2,13.6,0.4,0.441,0.808,0.32,87.0,1.0,74.0,74.0,LAS,ATL,74,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.327,73.1,3.6,107.1,0.346,94.9,73.7,78.2,9.5,49.1,0.584,18,75.9,0.554,0.108,12.6,6,7.0,16.7,26.9,0.4,0.523,0.7,0.353,82.0,0.667,65.5,66.5,LAS,CON,70,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.306,58.1,2.8,116.5,0.306,100.2,79.8,80.0,10.0,53.1,0.569,20,87.9,0.587,0.174,12.7,6,7.0,16.1,16.6,0.394,0.493,0.8,0.368,88.0,0.579,84.0,84.0,LAS,NYL,80,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.397,75.9,3.1,125.6,0.382,112.8,78.0,80.7,12.8,42.9,0.554,22,73.1,0.662,0.118,16.3,6,6.5,21.6,11.2,0.444,0.544,0.889,0.296,89.5,0.846,84.0,84.0,LAS,NYL,88,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.333,82.8,10.4,116.8,0.238,99.0,78.7,80.7,12.7,37.1,0.56,28,59.4,0.558,0.217,15.9,6,6.0,13.3,17.7,0.333,0.507,0.652,0.476,81.0,0.667,73.0,78.0,LAS,PHO,78,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.5,78.6,2.4,109.6,0.3,106.9,74.8,78.2,6.7,50.0,0.589,2,80.6,0.567,0.09,14.4,7,7.0,21.2,17.1,0.462,0.478,0.6,0.433,82.0,0.611,75.0,74.0,LAS,WAS,80,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.36,71.9,7.0,107.8,0.372,113.6,76.7,80.7,7.0,47.6,0.49,5,90.3,0.545,0.299,12.5,7,6.0,21.6,2.9,0.375,0.478,0.909,0.355,81.0,0.719,97.0,89.0,LAS,LVA,98,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.32,86.2,5.3,107.3,0.253,99.6,78.2,78.0,7.7,43.3,0.468,7,73.1,0.517,0.39,18.3,7,7.5,24.4,9.7,0.333,0.458,0.821,0.208,87.0,0.789,79.5,78.0,LAS,PHO,78,84,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.357,73.9,10.6,109.7,0.339,89.6,74.7,78.2,4.0,51.8,0.521,9,86.2,0.562,0.138,11.5,7,7.0,14.8,21.9,0.5,0.492,0.9,0.15,82.0,0.947,64.5,67.5,LAS,MIN,67,82,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.2,68.6,7.3,99.7,0.2,107.1,81.2,80.7,13.5,46.8,0.571,13,70.6,0.472,0.197,16.9,7,6.5,17.9,13.6,0.313,0.437,0.778,0.429,89.5,0.786,98.5,85.0,LAS,DAL,87,81,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.377,71.4,6.7,113.9,0.319,106.2,78.2,78.2,6.4,51.4,0.527,16,67.6,0.507,0.294,14.1,7,7.0,34.3,16.0,0.304,0.456,0.769,0.385,82.0,0.773,82.5,82.5,LAS,SEA,83,89,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.281,69.6,9.3,123.8,0.313,81.8,83.2,80.0,7.2,43.3,0.467,15,75.9,0.637,0.137,14.2,8,7.0,18.4,21.6,0.5,0.534,0.769,0.333,88.0,0.8,81.0,84.0,LAS,NYL,68,103,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.365,79.3,6.3,112.2,0.351,107.2,80.2,80.7,7.5,44.0,0.503,17,65.7,0.514,0.222,12.7,8,6.5,25.0,8.6,0.444,0.486,0.667,0.333,89.5,0.731,86.0,78.0,LAS,CHI,86,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.371,64.0,9.3,99.9,0.339,81.5,87.1,78.0,11.5,50.0,0.498,18,96.8,0.557,0.311,19.3,8,7.5,8.6,22.8,0.444,0.492,0.826,0.261,87.0,0.714,76.5,89.0,LAS,LVA,71,87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.288,57.7,10.5,86.4,0.152,76.4,79.9,78.2,10.0,53.8,0.433,20,77.3,0.418,0.11,11.1,8,7.0,23.5,23.0,0.313,0.384,0.471,0.105,82.0,0.7,65.5,66.5,LAS,CON,61,69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.36,64.3,6.0,93.5,0.2,86.5,85.6,80.7,14.0,50.7,0.453,23,78.4,0.486,0.123,15.0,8,6.0,22.2,18.1,0.217,0.452,0.643,0.222,81.0,0.8,74.0,74.0,LAS,WAS,74,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.369,74.4,9.3,136.7,0.4,133.0,82.7,78.0,6.0,38.2,0.72,25,58.1,0.579,0.329,9.2,8,7.5,12.5,14.5,0.364,0.526,0.862,0.5,87.0,0.769,98.5,85.0,LAS,DAL,110,113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.309,68.6,11.4,108.1,0.324,115.5,81.4,80.7,14.7,46.7,0.605,28,76.7,0.587,0.222,21.0,8,8.0,16.7,11.4,0.357,0.508,0.737,0.381,90.0,0.727,81.0,84.0,LAS,NYL,94,88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.339,60.9,3.8,114.3,0.29,88.6,70.0,78.0,7.1,42.5,0.443,1,64.9,0.507,0.129,10.6,9,7.5,19.4,11.4,0.412,0.457,0.692,0.143,87.0,0.722,71.5,74.0,LAS,ATL,62,80,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.351,54.8,6.7,107.6,0.221,99.5,86.5,80.7,10.4,41.2,0.509,4,73.3,0.545,0.299,18.8,9,8.0,15.8,12.4,0.318,0.493,0.833,0.37,90.0,0.824,87.0,86.0,LAS,IND,86,93,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.303,79.3,7.4,115.6,0.303,98.0,79.6,80.7,11.3,42.6,0.521,6,74.1,0.564,0.186,14.6,9,6.0,17.6,14.8,0.438,0.514,0.929,0.25,81.0,0.75,75.5,78.0,LAS,CHI,78,92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.259,68.2,3.9,103.4,0.37,87.7,76.4,78.0,6.5,45.9,0.533,8,75.0,0.507,0.13,12.6,9,7.5,13.8,23.2,0.333,0.464,0.563,0.5,87.0,0.8,66.5,66.5,LAS,CON,67,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.284,73.1,0.0,109.3,0.179,83.9,78.7,78.2,11.4,45.0,0.457,10,88.0,0.597,0.194,16.0,9,7.0,14.3,17.2,0.381,0.532,0.857,0.316,82.0,0.667,66.5,66.5,LAS,CON,66,86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.262,65.6,5.9,114.5,0.231,104.4,78.6,80.7,6.4,58.5,0.573,11,91.4,0.514,0.257,7.1,9,8.0,20.0,15.4,0.316,0.471,0.947,0.412,90.0,0.733,82.5,82.5,LAS,SEA,82,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.219,54.5,2.0,110.9,0.274,107.2,81.2,78.0,16.0,52.9,0.532,15,67.6,0.5,0.268,15.7,9,7.5,38.2,16.4,0.227,0.465,0.864,0.188,87.0,0.9,83.0,82.5,LAS,SEA,87,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.398,57.1,8.3,112.5,0.241,107.2,75.5,78.2,6.6,66.2,0.441,17,78.8,0.523,0.281,12.0,9,7.0,56.1,16.4,0.25,0.469,0.818,0.273,82.0,0.8,79.5,78.0,LAS,PHO,81,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.525,72.0,12.1,69.7,0.153,92.9,73.2,80.0,6.8,56.3,0.54,19,83.8,0.348,0.214,21.2,9,7.0,18.5,22.2,0.304,0.286,0.75,0.323,88.0,0.889,72.0,67.5,LAS,MIN,68,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.408,58.6,12.5,97.9,0.408,108.9,81.7,80.0,8.6,50.0,0.531,14,74.4,0.48,0.092,15.7,5,7.0,22.9,9.7,0.417,0.382,0.7,0.207,86.5,0.862,88.5,93.0,LVA,PHO,89,80,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.425,74.2,7.7,99.5,0.219,108.0,82.4,80.0,12.1,52.3,0.556,18,88.9,0.553,0.136,19.0,5,6.0,26.3,13.0,0.357,0.515,0.6,0.419,80.0,0.875,88.0,90.5,LVA,LAS,89,82,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.397,66.7,8.9,116.8,0.192,104.9,83.9,80.0,6.0,50.0,0.52,21,84.2,0.577,0.103,7.7,5,7.0,17.5,9.6,0.485,0.474,0.615,0.355,86.5,0.733,88.5,93.0,LVA,PHO,88,98,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.479,68.6,9.3,99.1,0.247,122.6,80.7,80.0,8.7,50.0,0.612,25,83.3,0.5,0.143,13.7,5,6.0,16.7,9.0,0.37,0.429,0.769,0.371,80.0,0.889,93.5,87.0,LVA,IND,99,80,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.375,76.7,12.2,85.3,0.194,103.4,77.3,80.05,7.8,53.2,0.512,29,78.9,0.431,0.154,18.7,5,6.5,28.2,15.2,0.333,0.369,1.0,0.37,80.0,0.714,77.0,83.0,LVA,MIN,80,66,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.304,72.0,11.1,95.0,0.29,90.1,82.1,79.2,7.3,47.2,0.476,31,91.2,0.426,0.426,13.0,5,7.0,7.9,12.4,0.5,0.361,0.897,0.286,74.0,0.9,79.0,83.0,LVA,ATL,74,78,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,58.8,10.2,101.8,0.286,119.4,79.5,80.05,12.6,45.2,0.603,5,64.1,0.412,0.27,13.4,6,6.5,23.5,13.2,0.2,0.378,0.909,0.321,80.0,0.9,92.5,96.5,LVA,DAL,95,81,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.388,61.9,19.2,91.7,0.284,76.4,85.1,79.2,8.2,45.6,0.431,7,84.6,0.403,0.278,12.8,6,7.0,7.5,15.7,0.3,0.361,0.909,0.269,74.0,0.842,79.5,84.5,LVA,SEA,65,78,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.382,56.7,15.0,121.2,0.353,116.1,79.2,78.80000000000001,8.8,39.0,0.586,9,70.4,0.569,0.338,16.4,6,8.0,12.5,7.1,0.4,0.492,0.846,0.423,76.0,0.875,92.5,90.5,LVA,LAS,92,96,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,67.9,2.5,126.5,0.419,108.8,79.1,80.0,5.1,55.6,0.586,11,88.2,0.664,0.164,10.8,6,7.0,17.2,15.0,0.556,0.552,0.647,0.323,86.5,0.769,86.5,83.0,LVA,MIN,86,100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.435,51.5,4.3,121.3,0.362,126.2,81.6,81.4,7.4,61.7,0.644,13,86.2,0.597,0.181,13.2,6,6.5,38.7,14.9,0.32,0.542,0.867,0.433,83.5,0.96,100.0,93.0,LVA,PHO,103,99,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.493,74.2,7.5,112.5,0.159,102.5,80.0,80.0,3.7,45.6,0.555,15,90.6,0.574,0.176,9.6,6,6.0,5.6,11.9,0.429,0.485,0.75,0.324,80.0,0.818,74.5,71.0,LVA,NYL,82,90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.317,71.4,7.4,100.0,0.333,113.3,83.0,80.05,13.3,47.5,0.651,19,78.8,0.471,0.243,16.1,6,6.5,10.7,16.2,0.25,0.443,0.895,0.4,80.0,0.762,79.5,84.5,LVA,SEA,94,83,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.369,51.6,6.3,96.2,0.354,110.5,76.9,79.2,7.8,59.2,0.566,21,91.4,0.475,0.262,12.2,6,7.0,27.8,13.8,0.462,0.426,0.64,0.25,74.0,0.739,84.5,84.0,LVA,CON,85,74,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.379,60.6,17.7,105.7,0.409,120.9,78.6,81.4,6.4,47.9,0.61,27,74.4,0.462,0.141,6.7,6,6.5,17.6,10.4,0.25,0.436,0.786,0.36,83.5,0.741,86.0,87.5,LVA,CHI,95,83,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.397,66.7,9.8,98.7,0.381,112.8,78.1,80.0,3.8,54.0,0.598,29,85.3,0.515,0.154,16.7,6,6.0,17.2,14.0,0.458,0.431,0.909,0.36,80.0,0.792,88.5,89.0,LVA,WAS,88,77,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.352,75.0,13.7,85.3,0.239,108.8,80.9,80.0,8.7,46.3,0.561,2,70.5,0.403,0.091,15.3,7,7.0,18.4,11.3,0.231,0.364,0.538,0.36,86.5,0.882,93.5,87.0,LVA,IND,88,69,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.359,81.6,6.3,93.0,0.172,118.4,82.7,81.4,9.7,56.3,0.712,4,80.0,0.45,0.2,16.0,7,6.5,16.7,20.7,0.409,0.386,0.7,0.478,83.5,1.0,98.0,89.0,LVA,WAS,98,77,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.358,75.0,14.5,113.6,0.328,107.8,76.7,79.2,1.2,52.4,0.606,5,78.4,0.436,0.267,2.9,7,7.0,9.7,12.5,0.355,0.372,0.719,0.375,74.0,0.909,92.5,90.5,LVA,LAS,93,98,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.444,62.2,10.7,100.4,0.235,122.9,84.7,78.80000000000001,7.1,51.9,0.582,7,76.9,0.5,0.118,13.7,7,8.0,26.3,9.2,0.3,0.461,0.692,0.389,76.0,0.842,101.0,96.5,LVA,DAL,104,85,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
