team,year,month,day,home_away,opp,win_loss,team_score,opp_score,advanced_ortg,advanced_drtg,advanced_pace,advanced_ftr,advanced_3par,advanced_ts_pct,advanced_trb_pct,advanced_ast_pct,advanced_stl_pct,advanced_blk_pct,offensive_four_factors_efg_pct,offensive_four_factors_tov_pct,offensive_four_factors_orb_pct,offensive_four_factors_ft_per_fga,defensive_four_factors_efg_pct,defensive_four_factors_tov_pct,defensive_four_factors_drb_pct,defensive_four_factors_ft_per_fga
MIN,2024,9,17,1,CON,1,78,76,102.8,100.2,75.8,0.203,0.219,0.559,50.0,73.3,9.2,15.2,0.516,15.7,20.7,0.188,0.508,18.4,75.8,0.136
MIN,2024,9,19,1,LAS,2,51,68,69.7,92.9,73.2,0.286,0.411,0.405,43.8,68.8,10.9,7.1,0.348,21.2,16.2,0.214,0.508,22.2,81.5,0.136
NYL,2024,5,14,1,WAS,1,85,80,104.0,97.8,81.7,0.221,0.412,0.57,51.4,65.6,9.8,10.9,0.529,19.4,25.0,0.191,0.462,12.7,73.7,0.103
NYL,2024,5,16,1,IND,1,102,66,133.9,86.6,76.2,0.295,0.346,0.579,60.6,61.1,10.5,19.5,0.513,10.2,40.6,0.282,0.408,15.7,79.4,0.283
NYL,2024,5,18,1,IND,1,91,80,109.1,95.9,83.4,0.25,0.5,0.64,48.5,67.7,10.8,11.1,0.602,22.0,20.0,0.219,0.469,15.4,72.2,0.063
NYL,2024,5,20,1,SEA,1,74,63,97.6,83.1,75.8,0.317,0.365,0.515,51.4,69.2,9.2,10.9,0.437,17.3,24.1,0.302,0.386,15.5,70.7,0.129
NYL,2024,5,23,1,CHI,2,81,90,100.6,111.8,80.5,0.29,0.319,0.521,47.9,73.3,9.9,8.9,0.493,15.3,22.9,0.188,0.513,9.7,71.1,0.173
NYL,2024,5,25,1,MIN,2,67,84,88.3,110.6,75.9,0.147,0.426,0.463,46.2,69.2,10.5,7.7,0.434,18.1,25.0,0.118,0.582,18.7,72.4,0.09
NYL,2024,5,29,1,PHO,1,81,78,109.0,105.0,74.3,0.265,0.471,0.533,53.4,67.9,9.4,13.2,0.478,11.6,25.7,0.235,0.5,11.9,78.9,0.147
NYL,2024,5,31,1,WAS,1,90,79,112.4,98.7,80.1,0.492,0.508,0.587,53.1,64.3,11.2,2.4,0.532,15.4,22.9,0.365,0.525,16.7,89.7,0.267
NYL,2024,6,2,1,IND,1,104,68,131.1,85.7,79.3,0.303,0.379,0.695,58.2,78.9,11.3,13.3,0.659,14.8,24.0,0.258,0.418,13.4,78.6,0.096
NYL,2024,6,4,1,CHI,1,88,75,108.9,92.8,80.8,0.154,0.41,0.528,50.0,70.6,8.7,6.0,0.5,10.7,25.0,0.128,0.338,10.4,72.7,0.338
NYL,2024,6,6,1,ATL,1,78,61,101.8,79.6,76.6,0.176,0.419,0.489,56.4,82.8,7.8,9.3,0.453,14.0,28.9,0.149,0.367,14.4,82.5,0.219
NYL,2024,6,8,1,CON,1,82,75,106.3,97.2,77.2,0.217,0.417,0.624,44.4,87.1,10.4,9.1,0.592,14.3,0.0,0.183,0.437,14.2,71.8,0.183
NYL,2024,6,9,1,WAS,1,93,88,117.8,111.5,78.9,0.308,0.415,0.63,64.5,77.4,8.9,7.7,0.569,22.2,41.9,0.292,0.582,14.2,87.1,0.149
NYL,2024,6,15,1,LVA,1,90,82,112.5,102.5,80.0,0.235,0.412,0.6,54.4,63.6,10.0,2.9,0.574,9.6,9.4,0.176,0.529,11.9,94.4,0.13
NYL,2024,6,18,1,PHO,2,93,99,109.7,116.8,84.7,0.184,0.553,0.566,54.4,84.4,16.5,10.3,0.539,16.3,28.9,0.145,0.659,18.8,86.7,0.116
NYL,2024,6,20,1,LAS,1,93,80,116.5,100.2,79.8,0.217,0.478,0.615,46.9,85.3,8.8,7.0,0.587,12.7,12.1,0.174,0.556,16.6,83.9,0.177
NYL,2024,6,22,1,LAS,1,98,88,125.6,112.8,78.0,0.132,0.529,0.681,57.1,83.8,10.3,14.6,0.662,16.3,26.9,0.118,0.485,11.2,78.4,0.324
NYL,2024,6,23,1,ATL,1,96,75,119.6,93.4,80.2,0.214,0.357,0.627,48.7,69.4,8.7,6.0,0.586,13.5,21.2,0.2,0.392,10.3,68.9,0.165
NYL,2024,6,30,1,ATL,1,81,75,106.8,98.9,75.8,0.225,0.549,0.519,43.1,89.3,10.6,4.7,0.486,6.0,13.2,0.169,0.533,18.6,85.2,0.183
NYL,2024,7,2,1,MIN,1,76,67,100.9,88.9,75.3,0.213,0.427,0.463,54.9,60.7,8.0,12.5,0.42,8.9,24.4,0.173,0.448,11.2,85.4,0.104
NYL,2024,7,6,1,IND,2,78,83,102.8,109.4,75.8,0.225,0.592,0.5,43.1,69.0,9.2,2.3,0.479,10.3,19.0,0.141,0.53,12.0,76.7,0.179
NYL,2024,7,10,1,CON,1,71,68,97.6,93.5,72.7,0.281,0.228,0.554,48.5,78.6,6.9,12.0,0.518,12.3,3.4,0.211,0.403,10.8,82.1,0.209
NYL,2024,7,11,1,CHI,1,91,76,121.2,101.2,75.1,0.317,0.365,0.634,45.5,83.3,10.7,12.5,0.579,8.9,13.3,0.286,0.486,13.5,72.2,0.054
NYL,2024,7,13,1,CHI,1,81,67,110.8,91.6,73.2,0.197,0.507,0.525,40.6,70.0,9.6,11.1,0.5,6.1,12.1,0.141,0.457,16.5,66.7,0.058
NYL,2024,7,16,1,CON,1,82,74,105.6,95.3,77.7,0.339,0.458,0.605,49.2,73.1,12.9,8.3,0.534,21.0,20.7,0.322,0.439,14.7,75.0,0.242
NYL,2024,8,15,1,LAS,1,103,68,123.8,81.8,83.2,0.178,0.411,0.654,56.7,79.5,15.6,10.9,0.637,14.2,24.1,0.137,0.406,21.6,81.6,0.25
NYL,2024,8,17,1,LVA,1,79,67,103.4,87.7,76.4,0.162,0.419,0.498,60.5,50.0,9.2,14.7,0.459,13.1,31.7,0.149,0.438,12.5,94.3,0.154
NYL,2024,8,20,1,DAL,1,94,74,114.5,90.1,82.1,0.324,0.378,0.556,62.7,73.5,8.5,4.4,0.514,15.1,42.4,0.243,0.447,19.1,78.6,0.227
NYL,2024,8,22,1,DAL,1,79,71,101.3,91.0,78.0,0.299,0.377,0.453,54.8,77.8,14.1,3.6,0.396,10.3,36.2,0.234,0.449,15.8,78.4,0.13
NYL,2024,8,24,1,CON,2,64,72,82.7,93.0,77.4,0.185,0.492,0.455,54.3,79.2,7.8,11.9,0.423,20.4,27.5,0.138,0.431,10.2,80.5,0.139
NYL,2024,8,26,1,PHO,1,84,70,104.3,86.9,80.5,0.229,0.414,0.545,50.8,72.4,14.9,6.7,0.5,14.4,20.0,0.2,0.5,22.5,78.8,0.045
NYL,2024,8,28,1,LAS,2,88,94,108.1,115.5,81.4,0.302,0.444,0.617,53.3,78.1,4.9,10.6,0.587,21.0,23.3,0.222,0.574,11.4,83.3,0.235
NYL,2024,8,30,1,SEA,1,98,85,135.7,117.7,72.2,0.299,0.388,0.646,72.6,67.6,5.5,4.2,0.597,17.4,60.7,0.269,0.5,6.1,82.4,0.197
NYL,2024,9,5,1,SEA,1,77,70,102.7,93.4,75.0,0.186,0.386,0.508,53.5,88.9,10.7,20.0,0.471,13.7,28.6,0.157,0.471,15.2,77.8,0.057
NYL,2024,9,8,1,LVA,1,75,71,98.6,93.3,76.1,0.319,0.348,0.477,59.1,77.8,10.5,16.1,0.428,12.3,28.6,0.232,0.477,13.9,93.5,0.156
NYL,2024,9,10,1,DAL,1,105,91,127.8,110.8,82.2,0.2,0.414,0.689,51.7,86.8,6.1,6.3,0.657,12.6,17.9,0.186,0.514,12.0,83.3,0.236
NYL,2024,9,12,1,DAL,1,99,67,122.5,82.9,80.8,0.377,0.435,0.615,54.8,75.8,12.4,7.5,0.565,11.1,25.0,0.304,0.394,16.1,78.0,0.155
NYL,2024,9,15,1,MIN,2,79,88,105.8,117.9,74.7,0.333,0.406,0.499,49.3,63.0,10.7,10.4,0.449,12.2,34.1,0.246,0.598,17.5,70.0,0.136
NYL,2024,9,17,1,WAS,1,87,71,109.2,89.1,79.7,0.2,0.413,0.533,60.8,70.6,11.3,14.3,0.507,11.9,31.6,0.147,0.451,18.7,91.7,0.262
NYL,2024,9,19,1,ATL,2,67,78,92.0,107.1,72.8,0.283,0.283,0.496,44.4,70.8,11.0,12.2,0.467,20.1,25.7,0.183,0.54,16.9,67.9,0.177
PHO,2024,5,14,1,LVA,2,80,89,97.9,108.9,81.7,0.132,0.474,0.498,50.0,72.4,7.3,14.3,0.48,15.7,25.6,0.092,0.451,9.7,77.1,0.352
PHO,2024,5,18,1,ATL,1,88,85,107.3,103.6,82.0,0.485,0.348,0.549,53.5,63.0,12.2,11.6,0.455,13.0,21.2,0.424,0.485,14.3,81.6,0.318
PHO,2024,5,21,1,LVA,1,98,88,116.8,104.9,83.9,0.167,0.423,0.585,50.0,62.2,8.3,14.9,0.577,7.7,15.8,0.103,0.494,9.6,82.5,0.141
PHO,2024,5,23,1,WAS,1,83,80,101.4,97.7,81.8,0.4,0.55,0.588,48.6,76.9,11.0,11.8,0.517,18.5,12.9,0.35,0.479,18.1,76.9,0.186
PHO,2024,5,25,1,DAL,2,92,107,106.3,123.7,86.5,0.227,0.467,0.558,39.7,83.9,8.1,10.9,0.507,18.7,25.0,0.213,0.587,17.6,54.8,0.253
PHO,2024,5,28,1,CON,2,47,70,60.6,90.2,77.6,0.349,0.429,0.323,53.1,80.0,9.0,17.0,0.246,21.6,30.8,0.254,0.383,9.6,73.8,0.143
PHO,2024,5,29,1,NYL,2,78,81,105.0,109.0,74.3,0.191,0.441,0.529,46.6,62.1,8.1,5.6,0.5,11.9,21.1,0.147,0.478,11.6,74.3,0.235
PHO,2024,5,31,1,MIN,2,71,95,96.8,129.5,73.3,0.29,0.452,0.508,50.0,66.7,8.2,5.3,0.46,18.6,27.8,0.226,0.589,7.1,72.2,0.123
PHO,2024,6,2,1,LAS,1,87,68,111.8,87.4,77.8,0.303,0.439,0.582,52.4,71.4,14.1,13.5,0.53,15.8,22.6,0.258,0.475,21.3,81.3,0.183
PHO,2024,6,4,1,SEA,2,62,80,74.7,96.4,83.0,0.25,0.338,0.411,44.0,56.5,8.4,8.7,0.368,14.7,8.1,0.176,0.464,15.2,78.9,0.232
PHO,2024,6,7,1,MIN,1,81,80,101.1,99.9,80.1,0.257,0.371,0.52,52.0,62.1,7.5,18.4,0.479,15.2,25.6,0.2,0.493,14.5,80.6,0.125
PHO,2024,6,9,1,DAL,1,97,90,103.7,96.2,74.8,0.238,0.413,0.549,44.6,67.6,9.6,9.1,0.519,18.5,25.0,0.175,0.513,20.0,69.0,0.128
PHO,2024,6,13,1,LVA,2,99,103,121.3,126.2,81.6,0.208,0.347,0.63,38.3,66.7,6.1,12.8,0.597,13.2,13.8,0.181,0.572,14.9,61.3,0.348
PHO,2024,6,16,1,SEA,1,87,78,107.2,96.1,81.2,0.306,0.29,0.618,50.7,77.4,6.2,10.2,0.556,17.6,10.3,0.29,0.42,9.7,77.3,0.2
PHO,2024,6,18,1,NYL,1,99,93,116.8,109.7,84.7,0.145,0.435,0.674,45.6,63.2,8.3,8.8,0.659,18.8,13.3,0.116,0.539,16.3,71.1,0.145
PHO,2024,6,22,1,MIN,2,60,73,74.5,90.7,80.5,0.162,0.459,0.378,41.3,60.9,9.9,12.5,0.358,14.1,15.2,0.095,0.484,17.7,82.8,0.21
PHO,2024,6,28,1,LAS,1,92,78,116.8,99.0,78.7,0.333,0.304,0.581,62.9,54.3,11.4,14.3,0.558,15.9,40.6,0.217,0.54,17.7,86.7,0.159
PHO,2024,6,30,1,IND,2,82,88,101.6,109.1,80.7,0.353,0.412,0.522,40.0,66.7,11.2,2.9,0.456,13.3,15.4,0.294,0.508,15.4,71.0,0.381
PHO,2024,7,1,1,CON,2,72,83,106.3,122.5,67.7,0.3,0.283,0.53,32.7,73.1,7.4,5.1,0.458,8.1,7.4,0.283,0.517,13.7,57.1,0.373
PHO,2024,7,3,1,DAL,1,104,96,135.9,125.4,76.5,0.354,0.354,0.692,41.4,61.1,7.8,6.0,0.638,10.7,19.2,0.323,0.53,10.9,59.4,0.373
PHO,2024,7,7,1,LAS,1,84,78,107.3,99.6,78.2,0.475,0.356,0.589,56.7,59.3,3.8,9.8,0.517,18.3,26.9,0.39,0.42,9.7,75.6,0.2
PHO,2024,7,10,1,DAL,1,100,84,131.8,110.7,75.9,0.361,0.344,0.707,45.8,66.7,10.5,13.3,0.664,13.5,17.4,0.311,0.555,16.3,72.0,0.203
PHO,2024,7,12,1,IND,2,86,95,103.6,114.4,83.0,0.329,0.414,0.537,41.7,62.1,8.4,12.0,0.486,12.1,20.6,0.257,0.519,15.5,60.5,0.136
PHO,2024,7,14,1,CON,2,69,96,91.7,127.5,75.2,0.145,0.362,0.47,42.9,57.1,4.0,15.4,0.457,17.0,28.2,0.087,0.538,7.4,57.9,0.154
PHO,2024,7,16,1,WAS,1,96,87,123.7,112.1,77.7,0.323,0.277,0.647,48.4,62.9,10.3,15.4,0.6,10.8,19.4,0.277,0.528,13.4,75.8,0.153
PHO,2024,8,15,1,CHI,1,85,65,119.6,91.4,71.1,0.186,0.39,0.666,50.7,78.8,7.0,18.5,0.661,15.8,21.7,0.119,0.397,12.2,65.9,0.096
PHO,2024,8,16,1,IND,2,89,98,111.1,122.4,80.1,0.467,0.6,0.615,44.3,64.0,8.7,7.9,0.533,13.2,8.8,0.417,0.554,10.9,77.8,0.216
PHO,2024,8,18,1,CHI,1,86,68,113.1,89.4,76.1,0.5,0.371,0.568,48.2,75.0,6.6,6.3,0.508,11.7,25.0,0.371,0.359,9.4,65.3,0.154
PHO,2024,8,21,1,ATL,2,63,72,88.7,101.4,71.0,0.164,0.311,0.482,41.3,62.5,5.6,7.1,0.443,14.4,8.8,0.148,0.404,9.1,65.2,0.178
PHO,2024,8,23,1,ATL,1,82,80,107.1,104.5,76.6,0.242,0.258,0.561,50.0,71.9,5.2,11.4,0.53,14.1,20.6,0.182,0.459,9.1,76.3,0.162
PHO,2024,8,26,1,NYL,2,70,84,86.9,104.3,80.5,0.06,0.328,0.509,49.2,48.4,8.7,9.8,0.5,22.5,21.2,0.045,0.5,14.4,80.0,0.2
PHO,2024,8,28,1,MIN,2,76,89,94.9,111.2,80.1,0.338,0.338,0.486,48.7,57.7,8.7,6.5,0.434,19.6,32.5,0.25,0.535,15.0,66.7,0.167
PHO,2024,9,1,1,LVA,2,79,97,100.7,123.7,78.4,0.295,0.361,0.573,40.7,79.3,11.5,5.9,0.533,17.9,12.1,0.23,0.644,15.2,76.9,0.182
PHO,2024,9,3,1,ATL,1,74,66,98.2,87.6,75.3,0.473,0.455,0.557,53.2,78.3,9.3,9.3,0.473,20.4,24.1,0.4,0.404,14.9,78.8,0.162
PHO,2024,9,5,1,WAS,2,77,90,98.5,115.2,78.2,0.25,0.441,0.51,52.4,81.5,5.1,12.5,0.463,18.4,26.5,0.206,0.632,14.6,82.8,0.059
PHO,2024,9,7,1,SEA,2,66,90,88.7,121.0,74.4,0.136,0.439,0.472,42.5,83.3,5.4,7.7,0.439,15.7,18.4,0.121,0.5,6.4,64.3,0.071
PHO,2024,9,13,1,CON,2,69,88,89.7,114.4,76.9,0.153,0.458,0.449,46.5,70.4,5.2,14.3,0.417,8.3,16.7,0.125,0.493,7.8,77.1,0.187
PHO,2024,9,15,1,CHI,1,93,88,123.9,117.3,75.1,0.258,0.364,0.633,44.8,80.6,5.3,4.3,0.614,9.8,10.3,0.182,0.542,8.2,71.1,0.139
PHO,2024,9,17,1,LAS,1,85,81,112.5,107.2,75.5,0.344,0.438,0.577,33.8,73.3,14.6,18.0,0.523,12.0,21.2,0.281,0.392,16.4,43.9,0.193
PHO,2024,9,19,1,SEA,2,70,89,90.8,115.5,77.1,0.365,0.413,0.479,44.6,79.2,10.4,2.4,0.429,13.1,16.7,0.254,0.532,10.9,71.1,0.077
SEA,2024,5,14,1,MIN,2,70,83,81.5,96.7,85.8,0.179,0.115,0.416,52.4,48.3,11.6,9.8,0.378,16.8,30.4,0.141,0.5,17.7,80.6,0.107
SEA,2024,5,17,1,MIN,2,93,102,89.6,98.3,83.1,0.372,0.256,0.512,50.0,61.3,19.3,16.3,0.429,20.9,22.0,0.333,0.525,23.1,76.7,0.241
SEA,2024,5,19,1,WAS,1,84,75,102.6,91.6,81.9,0.426,0.294,0.52,59.7,35.7,12.2,5.6,0.449,19.8,37.8,0.338,0.476,18.2,82.9,0.258
SEA,2024,5,20,1,NYL,2,63,74,83.1,97.6,75.8,0.2,0.343,0.414,48.6,66.7,10.6,7.5,0.386,15.5,29.3,0.129,0.437,17.3,75.9,0.302
SEA,2024,5,22,1,IND,1,85,83,113.2,110.6,75.1,0.159,0.244,0.484,50.6,58.8,8.0,18.0,0.451,8.4,38.6,0.134,0.472,12.1,64.9,0.208
SEA,2024,5,25,1,WAS,1,101,69,132.6,90.6,76.2,0.3,0.367,0.744,55.0,73.0,7.9,12.0,0.717,19.1,25.0,0.25,0.393,15.5,70.0,0.2
SEA,2024,5,28,1,CHI,1,77,68,94.6,83.5,81.4,0.281,0.234,0.535,46.4,60.7,16.0,14.8,0.477,20.0,18.2,0.25,0.439,22.6,72.2,0.152
SEA,2024,5,30,1,IND,1,103,88,126.3,107.9,81.6,0.187,0.253,0.635,47.1,69.0,11.0,15.6,0.613,7.9,13.3,0.147,0.486,14.0,73.7,0.286
SEA,2024,6,4,1,PHO,1,80,62,96.4,74.7,83.0,0.304,0.333,0.511,56.0,71.4,12.0,8.9,0.464,15.2,21.1,0.232,0.368,14.7,91.9,0.176
SEA,2024,6,7,1,LVA,1,78,65,91.7,76.4,85.1,0.306,0.278,0.477,54.4,73.1,8.2,14.6,0.403,12.8,15.4,0.278,0.366,15.7,92.5,0.239
SEA,2024,6,9,1,MIN,2,64,83,83.8,108.7,76.4,0.173,0.293,0.396,48.6,46.2,11.8,23.7,0.373,13.9,31.8,0.107,0.55,18.8,76.9,0.283
SEA,2024,6,11,1,LAS,1,95,79,120.4,100.1,78.9,0.228,0.278,0.546,57.7,54.1,5.1,20.4,0.519,9.4,36.1,0.165,0.435,12.1,76.2,0.275
SEA,2024,6,13,1,DAL,1,92,84,118.6,108.2,77.6,0.203,0.29,0.612,48.1,72.2,15.5,11.5,0.572,12.8,26.9,0.188,0.523,20.8,67.9,0.246
SEA,2024,6,16,1,PHO,2,78,87,96.1,107.2,81.2,0.28,0.347,0.463,49.3,62.1,13.5,9.1,0.42,9.7,22.7,0.2,0.556,17.6,89.7,0.29
SEA,2024,6,19,1,LVA,2,83,94,100.0,113.3,83.0,0.271,0.229,0.53,52.5,67.7,13.3,2.3,0.471,16.1,21.2,0.243,0.619,16.2,89.3,0.254
SEA,2024,6,23,1,CON,1,72,61,96.6,81.8,74.5,0.25,0.25,0.507,47.9,85.2,17.4,7.5,0.453,16.5,23.5,0.219,0.388,15.8,69.2,0.134
SEA,2024,6,27,1,IND,1,89,77,113.9,98.6,78.1,0.243,0.357,0.574,38.0,84.4,17.9,10.9,0.529,9.4,14.3,0.214,0.508,21.5,61.1,0.169
SEA,2024,6,29,1,DAL,1,97,76,118.0,92.5,82.2,0.462,0.262,0.62,52.2,68.8,13.4,11.5,0.531,15.2,29.4,0.431,0.5,19.1,75.8,0.086
SEA,2024,7,1,1,DAL,1,95,71,121.3,90.7,78.3,0.38,0.352,0.573,51.6,68.8,14.0,6.7,0.507,14.5,32.4,0.324,0.452,17.6,73.3,0.242
SEA,2024,7,5,1,CHI,2,84,88,109.4,114.6,76.8,0.394,0.288,0.542,42.2,80.0,9.1,15.5,0.477,14.4,25.8,0.318,0.507,11.9,57.6,0.208
SEA,2024,7,7,1,CHI,1,84,71,106.2,89.8,79.1,0.348,0.275,0.528,48.6,82.8,5.1,10.9,0.464,11.2,20.6,0.29,0.391,10.7,72.5,0.128
SEA,2024,7,10,1,LVA,2,79,84,94.5,100.5,83.6,0.208,0.221,0.47,51.3,61.3,4.8,2.1,0.422,13.4,22.7,0.182,0.464,10.3,88.2,0.271
SEA,2024,7,12,1,MIN,1,91,63,119.2,82.5,76.3,0.239,0.366,0.58,55.7,87.9,10.5,9.4,0.528,12.3,30.3,0.225,0.363,17.2,78.4,0.29
SEA,2024,7,14,1,ATL,1,81,70,102.3,88.4,79.2,0.24,0.373,0.488,47.3,90.0,16.4,12.5,0.433,11.7,27.8,0.213,0.404,16.7,65.8,0.151
SEA,2024,7,16,1,LAS,1,89,83,113.9,106.2,78.2,0.382,0.338,0.56,48.6,67.7,14.1,14.0,0.507,14.1,32.4,0.294,0.478,16.0,65.7,0.246
SEA,2024,8,16,1,ATL,2,81,83,99.9,102.3,81.1,0.171,0.314,0.538,42.2,43.8,12.3,4.3,0.5,15.7,17.6,0.157,0.524,20.6,70.0,0.27
SEA,2024,8,18,1,IND,2,75,92,91.7,112.5,81.7,0.222,0.292,0.474,42.7,53.6,7.3,14.3,0.438,13.2,12.8,0.167,0.568,12.2,75.0,0.123
SEA,2024,8,20,1,WAS,1,83,77,94.9,88.0,87.5,0.429,0.329,0.499,48.1,55.6,11.4,12.5,0.407,16.1,23.7,0.371,0.444,21.5,70.7,0.181
SEA,2024,8,26,1,WAS,2,72,74,91.6,94.2,78.6,0.149,0.324,0.457,44.0,71.4,15.3,12.8,0.426,13.2,21.4,0.122,0.507,20.3,72.7,0.074
SEA,2024,8,28,1,ATL,1,85,81,104.5,99.6,81.3,0.25,0.236,0.532,50.7,61.3,7.4,9.6,0.486,8.1,14.7,0.208,0.479,14.2,82.1,0.151
SEA,2024,8,30,1,NYL,2,85,98,117.7,135.7,72.2,0.211,0.324,0.548,27.4,57.6,12.5,7.3,0.5,6.1,17.6,0.197,0.597,17.4,39.3,0.269
SEA,2024,9,1,1,CON,2,86,93,107.5,116.2,80.0,0.338,0.296,0.527,49.2,73.3,11.2,6.0,0.451,12.8,28.1,0.31,0.568,15.6,71.0,0.441
SEA,2024,9,3,1,CON,1,71,64,95.0,85.6,74.7,0.242,0.274,0.517,50.8,75.9,10.7,18.6,0.492,15.9,11.5,0.161,0.457,18.6,80.0,0.19
SEA,2024,9,5,1,NYL,2,70,77,93.4,102.7,75.0,0.086,0.286,0.482,46.5,53.3,6.7,14.0,0.471,15.2,22.2,0.057,0.471,13.7,71.4,0.157
SEA,2024,9,7,1,PHO,1,90,66,121.0,88.7,74.4,0.083,0.381,0.517,57.5,72.2,10.8,8.1,0.5,6.4,35.7,0.071,0.439,15.7,81.6,0.121
SEA,2024,9,11,1,LAS,1,90,82,114.5,104.4,78.6,0.271,0.271,0.574,41.5,66.7,14.0,20.8,0.514,7.1,8.6,0.257,0.546,15.4,80.0,0.169
SEA,2024,9,13,1,DAL,1,83,81,96.2,93.9,86.2,0.135,0.284,0.529,43.2,67.6,12.7,6.7,0.493,16.9,15.6,0.135,0.41,17.2,64.3,0.218
SEA,2024,9,15,1,LAS,1,90,87,110.9,107.2,81.2,0.31,0.31,0.558,47.1,57.6,16.0,5.3,0.5,15.7,32.4,0.268,0.473,16.4,61.8,0.247
SEA,2024,9,17,1,LVA,2,72,85,99.1,116.9,72.7,0.175,0.143,0.531,48.3,70.0,9.6,2.5,0.492,14.0,12.5,0.159,0.608,12.0,89.3,0.2
SEA,2024,9,19,1,PHO,1,89,70,115.5,90.8,77.1,0.103,0.462,0.546,55.4,77.1,6.5,5.4,0.532,10.9,28.9,0.077,0.429,13.1,83.3,0.254
WAS,2024,5,14,1,NYL,2,80,85,97.8,104.0,81.7,0.141,0.41,0.483,48.6,71.0,11.0,17.5,0.462,12.7,26.3,0.103,0.529,19.4,75.0,0.191
WAS,2024,5,17,1,CON,2,77,84,98.4,107.4,78.2,0.241,0.379,0.6,49.1,78.6,7.7,8.3,0.56,23.8,16.0,0.207,0.441,11.2,75.0,0.353
WAS,2024,5,19,1,SEA,2,75,84,91.6,102.6,81.9,0.371,0.419,0.52,40.3,80.0,11.0,8.3,0.476,18.2,17.1,0.258,0.449,19.8,62.2,0.338
WAS,2024,5,21,1,LAS,2,68,70,87.0,89.5,78.2,0.172,0.391,0.494,45.9,77.8,16.6,8.8,0.484,20.7,22.2,0.094,0.545,28.0,80.0,0.182
WAS,2024,5,23,1,PHO,2,80,83,97.7,101.4,81.8,0.229,0.514,0.519,51.4,77.8,8.6,3.7,0.479,18.1,23.1,0.186,0.517,18.5,87.1,0.35
WAS,2024,5,25,1,SEA,2,69,101,90.6,132.6,76.2,0.214,0.286,0.45,45.0,54.2,9.2,0.0,0.393,15.5,30.0,0.2,0.717,19.1,75.0,0.25
WAS,2024,5,29,1,ATL,2,67,73,84.4,92.0,79.4,0.095,0.365,0.435,46.3,77.8,7.6,7.3,0.405,14.4,22.5,0.095,0.468,19.3,81.5,0.242
WAS,2024,5,31,1,NYL,2,79,90,98.7,112.4,80.1,0.367,0.3,0.567,46.9,78.6,8.7,3.2,0.525,16.7,10.3,0.267,0.532,15.4,77.1,0.365
WAS,2024,6,4,1,CON,2,59,76,82.4,106.1,71.7,0.234,0.453,0.418,54.4,65.0,5.6,7.1,0.359,18.5,34.2,0.203,0.526,14.8,80.0,0.281
WAS,2024,6,6,1,CHI,2,71,79,82.4,91.6,86.2,0.313,0.266,0.488,47.4,74.1,8.1,10.8,0.453,24.8,20.6,0.203,0.386,12.8,69.0,0.228
WAS,2024,6,7,1,IND,2,83,85,104.4,106.9,79.5,0.181,0.472,0.534,55.9,71.0,11.3,3.7,0.521,16.2,26.5,0.111,0.581,17.8,85.3,0.21
WAS,2024,6,9,1,NYL,2,88,93,111.5,117.8,78.9,0.179,0.418,0.609,35.5,78.8,8.9,5.3,0.582,14.2,12.9,0.149,0.569,22.2,58.1,0.292
WAS,2024,6,11,1,ATL,1,87,68,118.1,92.3,73.7,0.169,0.477,0.623,54.3,80.6,4.1,6.8,0.608,13.6,17.2,0.123,0.418,9.6,80.5,0.179
WAS,2024,6,14,1,CHI,1,83,81,101.4,99.0,81.8,0.359,0.469,0.56,51.4,71.4,8.6,9.4,0.5,19.5,21.9,0.297,0.485,15.4,76.3,0.258
WAS,2024,6,19,1,IND,2,81,88,105.3,114.4,76.9,0.214,0.486,0.529,45.6,89.7,7.8,10.5,0.493,12.6,17.9,0.171,0.574,12.3,82.8,0.295
WAS,2024,6,22,1,DAL,1,97,69,116.1,82.6,83.5,0.286,0.371,0.615,52.0,76.5,10.8,0.0,0.564,14.2,20.6,0.257,0.432,22.3,78.0,0.182
WAS,2024,6,23,1,DAL,1,92,84,120.4,109.9,76.4,0.286,0.429,0.649,40.6,87.1,9.2,5.0,0.603,14.5,12.5,0.254,0.493,15.4,64.9,0.25
WAS,2024,6,27,1,CON,2,91,94,104.2,107.7,77.6,0.221,0.412,0.61,50.8,74.3,3.4,10.9,0.596,23.6,16.0,0.147,0.5,10.5,75.0,0.288
WAS,2024,6,29,1,LVA,2,77,88,98.7,112.8,78.1,0.169,0.369,0.551,46.0,85.7,7.7,7.9,0.515,16.7,14.7,0.154,0.548,14.0,82.8,0.302
WAS,2024,7,2,1,LAS,1,82,80,109.6,106.9,74.8,0.149,0.388,0.574,50.0,68.8,6.7,6.7,0.567,14.4,19.4,0.09,0.575,17.1,78.8,0.183
WAS,2024,7,4,1,LVA,2,77,98,93.0,118.4,82.7,0.286,0.314,0.489,43.8,85.2,9.7,9.8,0.45,16.0,20.0,0.2,0.68,20.7,83.3,0.172
WAS,2024,7,6,1,MIN,2,67,74,89.8,99.2,74.6,0.217,0.467,0.51,45.7,76.0,9.4,2.4,0.475,21.5,19.4,0.167,0.457,14.6,66.7,0.143
WAS,2024,7,10,1,IND,1,89,84,104.9,99.0,84.8,0.253,0.267,0.534,51.7,69.7,9.4,9.1,0.487,16.1,27.0,0.213,0.603,24.3,91.3,0.241
