team,year,home_away,opp,win_loss,team_score,opp_score,team_fg,team_fga,team_fg_pct,team_3p,team_3pa,team_3p_pct,team_ft,team_fta,team_ft_pct,team_orb,team_trb,team_ast,team_stl,team_blk,team_tov,team_pf,opponent_fg,opponent_fga,opponent_fg_pct,opponent_3p,opponent_3pa,opponent_3p_pct,opponent_ft,opponent_fta,opponent_ft_pct,opponent_orb,opponent_trb,opponent_ast,opponent_stl,opponent_blk,opponent_tov,opponent_pf,day,month
DAL,2023,,LVA,W,80,78,32,68,.471,3,14,.214,13,18,.722,10,36,21,13,4,16,16,27,60,.450,10,26,.385,14,17,.824,5,25,14,7,4,17,14,7.0,7.0
DAL,2023,@,IND,W,77,76,27,62,.435,2,13,.154,21,26,.808,9,33,18,9,4,13,18,30,67,.448,3,14,.214,13,17,.765,11,35,18,5,2,17,21,9.0,7.0
DAL,2023,@,MIN,W,107,67,41,79,.519,10,26,.385,15,19,.789,12,43,31,9,4,7,13,28,70,.400,6,23,.261,5,8,.625,10,28,16,4,3,15,16,12.0,7.0
DAL,2023,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,,
DAL,2023,@,NYL,W,98,88,38,80,.475,7,16,.438,15,23,.652,12,40,25,6,3,2,16,32,70,.457,13,30,.433,11,12,.917,8,36,21,0,3,13,17,19.0,7.0
DAL,2023,,LAS,W,98,84,41,76,.539,6,19,.316,10,15,.667,13,38,26,9,6,11,14,32,63,.508,8,18,.444,12,14,.857,3,24,20,4,1,12,12,22.0,7.0
DAL,2023,,CON,L,83,88,31,76,.408,7,21,.333,14,20,.700,18,44,15,5,5,9,21,29,66,.439,7,24,.292,23,26,.885,8,31,19,6,4,7,15,25.0,7.0
DAL,2023,,WAS,W,90,62,37,63,.587,5,16,.313,11,12,.917,6,48,29,5,6,20,15,25,73,.342,5,26,.192,7,12,.583,7,21,19,11,2,8,16,28.0,7.0
DAL,2023,@,LVA,L,91,104,36,78,.462,7,18,.389,12,21,.571,15,41,18,8,3,16,23,32,64,.500,13,25,.520,27,28,.964,3,30,17,5,7,8,18,30.0,7.0
DAL,2023,@,SEA,W,76,65,28,77,.364,8,22,.364,12,12,1.000,17,44,17,11,2,13,15,26,64,.406,6,20,.300,7,10,.700,5,30,15,2,2,18,16,2.0,8.0
DAL,2023,,CHI,L,89,104,35,73,.479,7,20,.350,12,19,.632,7,28,26,9,3,12,15,38,69,.551,14,24,.583,14,15,.933,5,29,24,4,4,11,18,4.0,8.0
DAL,2023,,CHI,L,96,104,32,70,.457,4,16,.250,28,35,.800,13,34,20,8,4,17,26,31,64,.484,12,26,.462,30,35,.857,12,31,19,7,1,18,28,6.0,8.0
DAL,2023,,LVA,L,84,104,27,72,.375,9,26,.346,21,28,.750,8,30,23,4,4,6,17,37,74,.500,16,32,.500,14,16,.875,11,45,27,4,2,13,21,8.0,8.0
DAL,2023,,CON,W,91,81,30,64,.469,6,15,.400,25,27,.926,7,34,22,8,5,12,18,33,73,.452,8,18,.444,7,14,.500,9,34,18,7,2,12,20,12.0,8.0
DAL,2023,@,CON,W,95,75,36,74,.486,8,19,.421,15,23,.652,16,40,19,8,10,12,18,27,71,.380,3,14,.214,18,23,.783,16,37,14,5,3,12,20,18.0,8.0
DAL,2023,@,WAS,W,97,84,34,69,.493,9,21,.429,20,23,.870,8,40,23,11,1,18,16,30,71,.423,12,29,.414,12,17,.706,7,31,21,12,1,15,16,20.0,8.0
DAL,2023,@,MIN,L,86,91,33,77,.429,8,23,.348,12,16,.750,17,41,18,8,2,20,18,34,70,.486,11,25,.440,12,15,.800,8,28,26,9,2,14,19,22.0,8.0
DAL,2023,,MIN,L,81,90,30,66,.455,2,13,.154,19,25,.760,11,34,21,7,7,18,18,31,68,.456,7,24,.292,21,25,.840,10,33,21,8,4,14,20,24.0,8.0
DAL,2023,@,PHO,W,77,74,26,72,.361,6,16,.375,19,20,.950,14,34,10,6,3,11,15,32,62,.516,2,15,.133,8,10,.800,4,30,16,3,4,13,20,27.0,8.0
DAL,2023,@,IND,W,110,100,40,79,.506,14,24,.583,16,18,.889,14,35,25,7,4,10,19,35,71,.493,10,23,.435,20,23,.870,12,29,27,4,5,12,15,1.0,9.0
DAL,2023,,IND,L,84,97,32,83,.386,7,29,.241,13,19,.684,10,39,16,8,6,10,18,36,81,.444,13,29,.448,12,17,.706,10,41,23,6,4,15,25,3.0,9.0
DAL,2023,,NYL,L,93,94,37,76,.487,4,19,.211,15,18,.833,13,37,24,9,5,12,21,34,72,.472,8,26,.308,18,23,.783,11,32,26,4,3,12,13,5.0,9.0
DAL,2023,,SEA,W,106,91,41,69,.594,8,20,.400,16,21,.762,9,36,30,7,5,15,22,31,69,.449,11,25,.440,18,21,.857,8,24,22,5,2,16,19,8.0,9.0
DAL,2023,@,ATL,W,94,77,33,66,.500,5,18,.278,23,23,1.000,6,44,26,6,4,16,20,26,68,.382,6,18,.333,19,26,.731,7,29,17,6,3,13,18,10.0,9.0
IND,2023,,CON,L,61,70,22,66,.333,6,24,.250,11,19,.579,8,35,15,9,5,19,24,21,66,.318,4,17,.235,24,32,.750,12,43,15,10,6,16,21,19.0,5.0
IND,2023,@,NYL,L,73,90,26,73,.356,5,20,.250,16,21,.762,12,35,11,8,4,15,16,33,68,.485,14,29,.483,10,11,.909,7,36,28,7,5,17,20,21.0,5.0
IND,2023,@,ATL,W,90,87,35,76,.461,11,29,.379,9,12,.750,12,43,20,7,2,12,23,25,65,.385,8,20,.400,29,34,.853,7,29,16,2,4,11,18,28.0,5.0
IND,2023,@,CON,L,78,81,31,73,.425,4,21,.190,12,14,.857,10,37,16,5,6,10,21,29,72,.403,7,21,.333,16,22,.727,14,45,22,3,4,11,16,30.0,5.0
IND,2023,,LVA,L,80,84,31,71,.437,11,19,.579,7,10,.700,4,39,17,3,2,11,23,32,72,.444,4,21,.190,16,22,.727,6,35,21,6,6,5,15,4.0,6.0
IND,2023,@,CHI,L,103,108,40,73,.548,9,20,.450,14,16,.875,10,35,24,3,2,15,20,38,76,.500,9,21,.429,23,25,.920,4,25,26,10,2,4,18,6.0,6.0
IND,2023,@,MIN,W,71,69,28,69,.406,6,20,.300,9,13,.692,6,34,18,4,2,11,20,24,63,.381,5,16,.313,16,20,.800,6,38,16,5,3,13,14,9.0,6.0
IND,2023,,PHO,L,82,85,33,68,.485,4,20,.200,12,16,.750,11,31,22,1,4,11,20,29,64,.453,9,24,.375,18,21,.857,7,29,20,7,2,10,17,11.0,6.0
IND,2023,,WAS,W,87,66,32,68,.471,4,17,.235,19,24,.792,14,46,17,5,2,12,21,22,66,.333,7,25,.280,15,19,.789,6,27,16,3,4,12,19,13.0,6.0
IND,2023,@,CHI,W,92,90,33,64,.516,5,14,.357,21,24,.875,7,26,17,4,1,9,19,35,68,.515,12,26,.462,8,11,.727,9,28,22,4,8,10,19,15.0,6.0
IND,2023,,ATL,L,94,100,33,73,.452,4,19,.211,24,29,.828,11,34,19,9,4,15,20,37,66,.561,7,15,.467,19,24,.792,3,31,19,7,3,16,20,18.0,6.0
IND,2023,@,SEA,W,80,68,30,69,.435,10,22,.455,10,13,.769,9,47,19,4,5,17,22,22,74,.297,11,29,.379,13,16,.813,5,29,15,8,2,10,15,22.0,6.0
IND,2023,@,LVA,L,88,101,34,68,.500,6,16,.375,14,15,.933,5,31,22,8,1,15,22,34,64,.531,11,23,.478,22,27,.815,5,31,27,6,7,12,14,24.0,6.0
IND,2023,@,LVA,L,80,88,28,78,.359,6,22,.273,18,21,.857,16,39,12,8,4,8,21,27,66,.409,7,24,.292,27,28,.964,10,39,15,4,6,15,20,26.0,6.0
IND,2023,@,PHO,L,63,85,24,72,.333,6,17,.353,9,10,.900,13,33,17,4,1,16,18,34,64,.531,6,19,.316,11,16,.688,5,30,28,6,8,14,17,29.0,6.0
IND,2023,,CHI,L,87,89,35,68,.515,5,17,.294,12,18,.667,9,35,21,6,1,15,18,34,68,.500,12,28,.429,9,16,.563,9,31,22,8,3,13,21,2.0,7.0
IND,2023,@,MIN,L,83,90,33,70,.471,4,16,.250,13,14,.929,10,30,15,10,4,16,25,27,58,.466,7,20,.350,29,34,.853,8,26,20,5,2,18,16,5.0,7.0
IND,2023,@,WAS,L,88,96,33,60,.550,9,18,.500,13,19,.684,5,28,24,3,2,13,29,29,63,.460,7,21,.333,31,37,.838,10,31,14,6,0,7,20,7.0,7.0
IND,2023,,DAL,L,76,77,30,67,.448,3,14,.214,13,17,.765,11,35,18,5,2,17,21,27,62,.435,2,13,.154,21,26,.808,9,33,18,9,4,13,18,9.0,7.0
IND,2023,,NYL,L,87,95,32,82,.390,6,21,.286,17,21,.810,8,40,20,7,0,13,22,31,74,.419,12,36,.333,21,24,.875,8,47,27,7,4,19,22,12.0,7.0
IND,2023,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,,
IND,2023,@,WAS,W,82,76,28,64,.438,8,24,.333,18,21,.857,6,32,22,7,0,14,20,29,65,.446,8,25,.320,10,14,.714,6,32,22,7,6,15,20,19.0,7.0
IND,2023,@,NYL,L,83,101,30,65,.462,8,17,.471,15,17,.882,8,25,19,10,4,15,17,37,68,.544,17,34,.500,10,14,.714,11,35,29,8,3,16,15,23.0,7.0
IND,2023,@,LAS,L,78,79,28,64,.438,6,22,.273,16,18,.889,8,35,20,4,4,15,15,31,71,.437,6,16,.375,11,12,.917,6,25,17,9,5,11,13,25.0,7.0
IND,2023,@,LAS,L,68,81,29,64,.453,8,25,.320,2,3,.667,3,30,19,8,3,13,19,28,63,.444,5,20,.250,20,23,.870,4,30,17,7,4,12,9,27.0,7.0
IND,2023,,SEA,L,62,85,25,66,.379,4,16,.250,8,12,.667,10,27,17,8,2,17,11,31,58,.534,12,24,.500,11,13,.846,5,28,23,11,5,17,19,30.0,7.0
IND,2023,,PHO,W,72,71,25,63,.397,4,15,.267,18,22,.818,11,36,12,8,3,20,20,25,64,.391,9,23,.391,12,14,.857,6,29,18,7,4,18,23,1.0,8.0
IND,2023,,CON,L,72,88,22,57,.386,7,23,.304,21,24,.875,10,25,15,10,4,19,21,31,63,.492,9,22,.409,17,19,.895,10,32,21,8,3,16,21,4.0,8.0
IND,2023,@,ATL,L,73,82,29,64,.453,4,13,.308,11,20,.550,8,33,12,8,4,14,23,30,62,.484,9,20,.450,13,21,.619,4,28,23,6,7,10,16,6.0,8.0
IND,2023,,LAS,L,80,87,30,64,.469,6,20,.300,14,17,.824,6,39,20,7,5,20,21,29,72,.403,8,19,.421,21,24,.875,6,31,19,8,6,8,14,8.0,8.0
IND,2023,,MIN,W,91,73,34,68,.500,10,27,.370,13,14,.929,13,39,23,8,5,12,16,25,63,.397,10,19,.526,13,15,.867,7,26,17,6,1,13,17,10.0,8.0
IND,2023,,NYL,L,89,100,33,71,.465,7,18,.389,16,19,.842,8,32,18,2,4,11,17,37,72,.514,12,29,.414,14,19,.737,10,35,32,7,5,8,17,13.0,8.0
IND,2023,,WAS,L,79,83,31,66,.470,8,20,.400,9,10,.900,7,36,16,4,2,17,21,26,61,.426,12,25,.480,19,25,.760,3,27,16,7,4,9,18,18.0,8.0
IND,2023,@,PHO,W,83,73,29,65,.446,7,18,.389,18,26,.692,8,29,16,10,3,8,18,27,67,.403,3,22,.136,16,23,.696,12,36,9,3,3,13,20,20.0,8.0
IND,2023,,SEA,W,90,86,28,65,.431,9,22,.409,25,32,.781,9,35,18,6,6,13,17,28,67,.418,11,28,.393,19,25,.760,8,31,15,9,6,11,25,24.0,8.0
IND,2023,,ATL,W,83,80,32,70,.457,9,19,.474,10,13,.769,7,31,18,8,2,13,18,26,69,.377,4,16,.250,24,27,.889,12,37,15,7,2,13,14,27.0,8.0
IND,2023,,DAL,L,100,110,35,71,.493,10,23,.435,20,23,.870,12,29,27,4,5,12,15,40,79,.506,14,24,.583,16,18,.889,14,35,25,7,4,10,19,1.0,9.0
IND,2023,@,DAL,W,97,84,36,81,.444,13,29,.448,12,17,.706,10,41,23,6,4,15,25,32,83,.386,7,29,.241,13,19,.684,10,39,16,8,6,10,18,3.0,9.0
IND,2023,,CHI,L,69,96,24,60,.400,5,16,.313,16,22,.727,5,31,17,6,2,17,11,38,77,.494,14,32,.438,6,7,.857,5,35,25,7,5,8,20,5.0,9.0
IND,2023,@,CON,L,59,76,22,63,.349,4,18,.222,11,16,.688,6,27,11,10,3,13,21,29,58,.500,7,19,.368,11,17,.647,6,37,19,6,5,17,17,8.0,9.0
IND,2023,,MIN,W,87,72,34,71,.479,8,20,.400,11,19,.579,11,36,13,13,0,15,16,27,67,.403,5,20,.250,13,17,.765,8,29,13,5,2,14,15,10.0,9.0
LAS,2023,,PHO,W,94,71,29,73,.397,9,22,.409,27,29,.931,11,32,20,10,2,6,19,24,59,.407,6,20,.300,17,20,.850,6,34,18,2,8,19,20,19.0,5.0
LAS,2023,,LVA,L,85,94,32,76,.421,7,19,.368,14,20,.700,6,30,23,16,4,11,22,31,59,.525,10,23,.435,22,28,.786,5,37,18,8,6,20,16,25.0,5.0
LAS,2023,@,LVA,L,65,93,25,68,.368,8,22,.364,7,9,.778,6,33,18,2,3,19,15,37,80,.463,9,32,.281,10,12,.833,9,38,25,16,8,9,16,27.0,5.0
LAS,2023,@,PHO,W,99,93,37,75,.493,8,24,.333,17,19,.895,8,29,22,8,2,13,22,32,61,.525,8,24,.333,21,26,.808,6,29,21,3,5,20,23,2.0,6.0
LAS,2023,,SEA,W,92,85,31,68,.456,7,19,.368,23,27,.852,7,34,24,13,1,7,14,30,65,.462,13,25,.520,12,16,.750,6,37,18,3,9,16,23,3.0,6.0
LAS,2023,@,SEA,L,63,66,22,56,.393,5,15,.333,14,16,.875,3,33,19,6,3,21,21,22,68,.324,4,20,.200,18,22,.818,9,37,10,11,5,13,22,6.0,6.0
LAS,2023,,CHI,W,77,62,28,73,.384,3,20,.150,18,22,.818,10,42,16,10,1,10,9,27,67,.403,4,23,.174,4,8,.500,7,34,15,10,10,16,19,9.0,6.0
LAS,2023,@,MIN,L,86,91,32,67,.478,9,28,.321,13,15,.867,2,26,26,7,6,10,21,30,67,.448,7,26,.269,24,25,.960,8,38,20,7,1,12,15,11.0,6.0
LAS,2023,@,DAL,W,79,61,32,62,.516,6,14,.429,9,16,.563,3,29,16,7,2,9,18,25,69,.362,4,21,.190,7,7,1.000,12,38,14,3,3,17,19,14.0,6.0
LAS,2023,,MIN,L,72,77,26,60,.433,9,26,.346,11,16,.688,5,28,18,6,1,12,24,27,53,.509,6,19,.316,17,25,.680,4,29,19,6,4,14,17,16.0,6.0
LAS,2023,,CON,L,74,83,28,68,.412,4,19,.211,14,15,.933,10,34,18,5,2,15,14,34,64,.531,6,15,.400,9,11,.818,2,29,24,11,4,12,18,18.0,6.0
LAS,2023,,MIN,L,61,67,23,62,.371,8,26,.308,7,10,.700,4,37,14,4,3,17,20,26,67,.388,6,25,.240,9,14,.643,6,35,20,12,1,10,14,20.0,6.0
LAS,2023,,DAL,W,76,74,26,74,.351,2,18,.111,22,25,.880,11,32,16,13,1,13,15,28,70,.400,5,24,.208,13,17,.765,13,48,11,8,3,18,23,23.0,6.0
LAS,2023,,DAL,W,93,83,31,62,.500,8,19,.421,23,29,.793,4,32,25,6,3,13,14,31,72,.431,6,22,.273,15,16,.938,9,35,20,12,7,13,17,25.0,6.0
LAS,2023,@,CHI,L,63,80,22,63,.349,4,13,.308,15,19,.789,8,34,17,10,5,16,23,30,66,.455,9,21,.429,11,21,.524,9,35,16,6,7,12,17,28.0,6.0
LAS,2023,@,CHI,L,78,86,28,67,.418,4,13,.308,18,23,.783,10,30,16,9,3,13,13,37,65,.569,7,15,.467,5,9,.556,8,31,28,8,5,15,18,30.0,6.0
LAS,2023,@,ATL,L,84,112,28,67,.418,5,18,.278,23,30,.767,6,33,17,10,3,13,22,37,68,.544,9,21,.429,29,34,.853,6,40,18,11,7,13,19,2.0,7.0
LAS,2023,,ATL,L,79,90,29,68,.426,6,22,.273,15,22,.682,4,33,20,3,5,11,20,33,67,.493,10,24,.417,14,23,.609,3,39,30,6,5,8,19,5.0,7.0
LAS,2023,@,PHO,L,72,78,26,70,.371,8,21,.381,12,14,.857,8,30,15,9,2,11,19,30,63,.476,5,17,.294,13,15,.867,10,37,22,7,6,17,19,9.0,7.0
LAS,2023,,LVA,L,78,97,34,78,.436,4,21,.190,6,8,.750,12,36,22,9,3,16,13,37,68,.544,9,22,.409,14,16,.875,5,34,20,12,5,15,14,12.0,7.0
LAS,2023,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,,
LAS,2023,@,MIN,L,70,73,25,62,.403,7,21,.333,13,16,.813,7,39,17,9,1,18,20,30,68,.441,6,23,.261,7,12,.583,6,36,19,8,2,13,14,20.0,7.0
LAS,2023,@,DAL,L,84,98,32,63,.508,8,18,.444,12,14,.857,3,24,20,4,1,12,12,41,76,.539,6,19,.316,10,15,.667,13,38,26,9,6,11,14,22.0,7.0
LAS,2023,,IND,W,79,78,31,71,.437,6,16,.375,11,12,.917,6,25,17,9,5,11,13,28,64,.438,6,22,.273,16,18,.889,8,35,20,4,4,15,15,25.0,7.0
LAS,2023,,IND,W,81,68,28,63,.444,5,20,.250,20,23,.870,4,30,17,7,4,12,9,29,64,.453,8,25,.320,2,3,.667,3,30,19,8,3,13,19,27.0,7.0
LAS,2023,,NYL,L,79,87,31,72,.431,5,22,.227,12,18,.667,4,25,17,10,3,8,13,32,70,.457,15,34,.441,8,11,.727,10,42,26,5,6,17,18,30.0,7.0
LAS,2023,,NYL,L,69,76,24,70,.343,6,20,.300,15,16,.938,12,35,18,7,1,12,17,28,66,.424,8,33,.242,12,15,.800,13,40,20,6,6,12,16,1.0,8.0
LAS,2023,@,WAS,L,77,79,28,67,.418,7,17,.412,14,18,.778,11,43,17,3,2,16,21,31,71,.437,5,22,.227,12,13,.923,3,32,22,10,0,10,20,4.0,8.0
LAS,2023,@,WAS,W,91,83,27,59,.458,10,21,.476,27,31,.871,6,32,21,11,3,15,23,29,62,.468,7,14,.500,18,27,.667,4,24,19,7,1,16,23,6.0,8.0
LAS,2023,@,IND,W,87,80,29,72,.403,8,19,.421,21,24,.875,6,31,19,8,6,8,14,30,64,.469,6,20,.300,14,17,.824,6,39,20,7,5,20,21,8.0,8.0
LAS,2023,,ATL,W,85,74,28,62,.452,5,15,.333,24,28,.857,4,30,20,8,2,12,21,24,60,.400,4,23,.174,22,24,.917,4,31,16,5,5,14,28,12.0,8.0
LAS,2023,@,LVA,W,78,72,28,53,.528,6,12,.500,16,17,.941,2,29,17,10,2,22,10,27,75,.360,8,32,.250,10,11,.909,13,32,17,12,2,15,19,19.0,8.0
LAS,2023,,PHO,W,91,62,34,63,.540,10,17,.588,13,19,.684,8,30,24,8,5,7,18,24,59,.407,3,16,.188,11,14,.786,8,28,19,4,6,13,18,23.0,8.0
LAS,2023,@,ATL,W,83,78,31,65,.477,6,18,.333,15,17,.882,5,27,19,9,3,9,19,30,62,.484,5,10,.500,13,16,.813,6,29,17,6,4,15,17,25.0,8.0
LAS,2023,@,CON,L,68,83,26,62,.419,6,21,.286,10,15,.667,1,26,21,13,1,14,16,32,65,.492,8,26,.308,11,16,.688,7,38,24,11,4,19,17,27.0,8.0
LAS,2023,,CHI,L,75,76,29,79,.367,7,23,.304,10,12,.833,14,41,23,10,1,9,15,30,65,.462,9,22,.409,7,13,.538,8,39,20,7,6,14,15,29.0,8.0
LAS,2023,,SEA,L,61,72,20,66,.303,6,21,.286,15,16,.938,4,26,17,12,1,13,18,21,54,.389,5,23,.217,25,28,.893,6,45,14,9,6,20,19,31.0,8.0
LAS,2023,,WAS,W,72,64,23,58,.397,5,20,.250,21,24,.875,2,31,16,8,4,11,11,26,65,.400,6,26,.231,6,7,.857,6,31,16,6,7,13,21,3.0,9.0
LAS,2023,@,CON,L,76,90,25,60,.417,8,19,.421,18,21,.857,8,25,17,6,5,13,20,34,67,.507,8,21,.381,14,16,.875,8,32,22,10,5,15,16,5.0,9.0
LAS,2023,@,NYL,L,89,96,34,71,.479,10,23,.435,11,13,.846,7,25,16,8,7,11,12,35,69,.507,17,34,.500,9,10,.900,7,31,32,7,5,17,15,7.0,9.0
LAS,2023,@,SEA,W,91,89,34,77,.442,5,18,.278,18,24,.750,14,38,25,16,2,12,16,32,65,.492,12,22,.545,13,15,.867,5,33,25,5,3,20,19,10.0,9.0
MIN,2023,,CHI,L,66,77,21,63,.333,6,24,.250,18,21,.857,11,40,16,8,8,20,10,31,72,.431,9,24,.375,6,6,1.000,7,35,23,14,8,12,19,19.0,5.0
MIN,2023,,ATL,L,77,83,30,67,.448,6,20,.300,11,15,.733,10,33,23,10,1,14,26,29,69,.420,7,23,.304,18,20,.900,11,33,21,6,6,16,16,23.0,5.0
MIN,2023,@,PHO,L,81,90,28,70,.400,3,18,.167,22,25,.880,6,25,17,8,2,11,22,28,57,.491,13,28,.464,21,23,.913,6,33,23,5,5,18,25,25.0,5.0
MIN,2023,@,LVA,L,73,94,26,71,.366,7,21,.333,14,17,.824,8,40,16,4,2,13,18,32,72,.444,14,39,.359,16,17,.941,4,36,25,9,7,10,20,28.0,5.0
MIN,2023,@,DAL,L,89,94,33,68,.485,9,18,.500,14,17,.824,7,34,21,3,2,15,20,33,75,.440,8,23,.348,20,22,.909,12,36,22,7,5,9,16,30.0,5.0
MIN,2023,,CON,L,84,89,27,60,.450,8,19,.421,22,26,.846,9,32,16,4,3,14,18,36,71,.507,7,23,.304,10,11,.909,9,29,27,5,4,11,18,1.0,6.0
MIN,2023,@,WAS,W,80,78,28,63,.444,9,24,.375,15,17,.882,7,39,19,4,0,16,14,28,71,.394,9,30,.300,13,14,.929,7,31,16,8,3,8,17,3.0,6.0
MIN,2023,,IND,L,69,71,24,63,.381,5,16,.313,16,20,.800,6,38,16,5,3,13,14,28,69,.406,6,20,.300,9,13,.692,6,34,18,4,2,11,20,9.0,6.0
MIN,2023,,LAS,W,91,86,30,67,.448,7,26,.269,24,25,.960,8,38,20,7,1,12,15,32,67,.478,9,28,.321,13,15,.867,2,26,26,7,6,10,21,11.0,6.0
MIN,2023,@,LAS,W,77,72,27,53,.509,6,19,.316,17,25,.680,4,29,19,6,4,14,17,26,60,.433,9,26,.346,11,16,.688,5,28,18,6,1,12,24,16.0,6.0
MIN,2023,@,LVA,L,62,93,25,75,.333,4,24,.167,8,9,.889,10,42,12,3,4,10,15,35,74,.473,10,30,.333,13,15,.867,7,39,18,7,9,5,13,18.0,6.0
MIN,2023,@,LAS,W,67,61,26,67,.388,6,25,.240,9,14,.643,6,35,20,12,1,10,14,23,62,.371,8,26,.308,7,10,.700,4,37,14,4,3,17,20,20.0,6.0
MIN,2023,,CON,L,68,89,24,76,.316,4,22,.182,16,19,.842,12,37,20,4,3,9,24,27,60,.450,12,25,.480,23,29,.793,8,40,14,5,6,14,22,22.0,6.0
MIN,2023,,SEA,W,104,93,41,77,.532,8,20,.400,14,15,.933,6,38,25,3,2,8,15,34,74,.459,13,31,.419,12,14,.857,8,33,21,5,5,7,17,27.0,6.0
MIN,2023,@,SEA,W,99,97,35,76,.461,9,26,.346,20,25,.800,7,36,25,11,10,10,19,34,84,.405,13,26,.500,16,19,.842,13,48,21,8,3,18,20,29.0,6.0
MIN,2023,@,PHO,W,86,76,31,68,.456,6,18,.333,18,22,.818,7,30,16,13,1,12,18,30,59,.508,6,19,.316,10,18,.556,9,35,19,4,4,22,20,1.0,7.0
MIN,2023,,IND,W,90,83,27,58,.466,7,20,.350,29,34,.853,8,26,20,5,2,18,16,33,70,.471,4,16,.250,13,14,.929,10,30,15,10,4,16,25,5.0,7.0
MIN,2023,,PHO,W,75,64,28,65,.431,7,19,.368,12,15,.800,10,38,20,12,4,15,15,23,61,.377,6,20,.300,12,14,.857,5,30,17,5,3,19,18,7.0,7.0
MIN,2023,,LVA,L,89,113,36,72,.500,9,16,.563,8,15,.533,5,26,24,6,2,13,14,43,72,.597,17,39,.436,10,14,.714,7,34,31,9,11,11,11,9.0,7.0
MIN,2023,,DAL,L,67,107,28,70,.400,6,23,.261,5,8,.625,10,28,16,4,3,15,16,41,79,.519,10,26,.385,15,19,.789,12,43,31,9,4,7,13,12.0,7.0
MIN,2023,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,,
MIN,2023,@,ATL,L,73,82,25,66,.379,6,22,.273,17,21,.810,7,37,12,5,4,13,17,29,72,.403,13,33,.394,11,15,.733,8,37,24,5,4,12,21,18.0,7.0
MIN,2023,,LAS,W,73,70,30,68,.441,6,23,.261,7,12,.583,6,36,19,8,2,13,14,25,62,.403,7,21,.333,13,16,.813,7,39,17,9,1,18,20,20.0,7.0
MIN,2023,,LVA,L,81,98,32,75,.427,8,27,.296,9,10,.900,8,36,17,5,5,15,20,36,69,.522,8,26,.308,18,24,.750,4,34,25,8,1,13,12,22.0,7.0
MIN,2023,,WAS,W,97,92,37,73,.507,4,13,.308,19,23,.826,9,33,21,10,0,11,8,40,78,.513,8,21,.381,4,4,1.000,8,29,18,7,4,13,18,26.0,7.0
MIN,2023,@,NYL,W,88,83,33,71,.465,9,22,.409,13,21,.619,12,40,20,5,0,14,18,26,72,.361,10,35,.286,21,25,.840,11,37,20,6,3,10,21,28.0,7.0
MIN,2023,@,CON,W,87,83,35,61,.574,6,19,.316,11,16,.688,3,31,23,6,4,19,20,28,72,.389,3,17,.176,24,27,.889,11,34,22,10,5,10,14,30.0,7.0
MIN,2023,@,CON,L,69,79,23,59,.390,5,18,.278,18,24,.750,5,30,14,5,1,16,13,36,71,.507,4,20,.200,3,6,.500,7,32,25,7,7,9,18,1.0,8.0
MIN,2023,,NYL,L,66,76,26,63,.413,3,16,.188,11,14,.786,9,32,21,8,2,10,16,30,75,.400,9,30,.300,7,8,.875,16,43,20,5,4,12,15,4.0,8.0
MIN,2023,@,CHI,W,88,79,30,58,.517,7,15,.467,21,26,.808,6,37,26,5,3,16,12,32,76,.421,11,28,.393,4,5,.800,6,28,20,7,2,11,18,8.0,8.0
MIN,2023,@,IND,L,73,91,25,63,.397,10,19,.526,13,15,.867,7,26,17,6,1,13,17,34,68,.500,10,27,.370,13,14,.929,13,39,23,8,5,12,16,10.0,8.0
MIN,2023,@,SEA,W,78,70,28,64,.438,6,21,.286,16,18,.889,9,36,17,6,0,13,18,25,68,.368,8,27,.296,12,17,.706,11,33,16,8,6,15,17,18.0,8.0
MIN,2023,,SEA,L,74,88,24,68,.353,4,18,.222,22,24,.917,9,37,15,6,2,11,18,32,76,.421,10,26,.385,14,18,.778,10,41,16,4,5,9,19,20.0,8.0
MIN,2023,,DAL,W,91,86,34,70,.486,11,25,.440,12,15,.800,8,28,26,9,2,14,19,33,77,.429,8,23,.348,12,16,.750,17,41,18,8,2,20,18,22.0,8.0
MIN,2023,@,DAL,W,90,81,31,68,.456,7,24,.292,21,25,.840,10,33,21,8,4,14,20,30,66,.455,2,13,.154,19,25,.760,11,34,21,7,7,18,18,24.0,8.0
