team,year,opp,team_score,opp_score,day,month,corner_3_specialist,midrange_sniper,self_creator,team_per_poss_fg,team_per_poss_3p_pct,team_per_poss_2pa,team_per_poss_ft,team_per_poss_orb,team_per_poss_ast,team_per_poss_tov,team_per_poss_pf,team_per_poss_pts,opp_per_poss_stl,opp_per_poss_tov,team_dist,team_pct_of_fg_ast'd_3p,team_sos,team_srs,team_pace,team_ts_pct,team_orb_pct
LVA,2022,MIN,93,87,19.0,5.0,0.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,PHO,100,80,21.0,5.0,1.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,LAS,104,76,23.0,5.0,1.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,CHI,83,76,28.0,5.0,0.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,CON,89,81,31.0,5.0,1.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,CON,90,97,2.0,6.0,0.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,DAL,84,78,5.0,6.0,1.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,LAS,89,72,11.0,6.0,1.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,DAL,92,84,15.0,6.0,0.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,MIN,96,95,19.0,6.0,0.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,CHI,95,104,21.0,6.0,0.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,WAS,86,87,25.0,6.0,0.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,LAS,79,73,27.0,6.0,1.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,SEA,78,88,29.0,6.0,0.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,MIN,91,85,1.0,7.0,0.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,MIN,71,102,3.0,7.0,1.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,NYL,107,116,6.0,7.0,0.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,NYL,107,101,12.0,7.0,0.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,NYL,108,74,14.0,7.0,1.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,CON,91,83,17.0,7.0,0.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,ATL,76,92,19.0,7.0,1.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,IND,90,77,21.0,7.0,1.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,LAS,84,66,23.0,7.0,1.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,IND,93,72,29.0,7.0,1.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,IND,94,69,31.0,7.0,1.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,WAS,73,83,2.0,8.0,0.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,DAL,80,82,4.0,8.0,0.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,SEA,89,81,7.0,8.0,1.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,ATL,97,90,9.0,8.0,1.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,CHI,89,78,11.0,8.0,1.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
LVA,2022,SEA,109,100,14.0,8.0,1.0,0.0,0.0,40.0,0.361,54.2,20.2,8.6,25.7,13.7,19.6,111.9,6.9,15.6,15.0,0.834,-0.59,5.78,80.6,0.573,19.9
ATL,2023,DAL,78,85,20.0,5.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,MIN,83,77,23.0,5.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,IND,87,90,28.0,5.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,CHI,83,65,30.0,5.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,LVA,87,92,2.0,6.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,NYL,83,106,9.0,6.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,CON,77,89,11.0,6.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,NYL,86,79,13.0,6.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,CON,92,88,15.0,6.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,IND,100,94,18.0,6.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,DAL,73,85,20.0,6.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,NYL,80,110,23.0,6.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,WAS,86,109,28.0,6.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,WAS,94,89,30.0,6.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,LAS,112,84,2.0,7.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,LAS,90,79,5.0,7.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,CHI,82,68,7.0,7.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,CHI,88,77,9.0,7.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,SEA,85,75,12.0,7.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,MIN,82,73,18.0,7.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,CON,71,82,20.0,7.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,CON,78,86,22.0,7.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,PHO,78,65,25.0,7.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,NYL,84,95,27.0,7.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,WAS,80,73,30.0,7.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,LVA,72,93,1.0,8.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,PHO,71,91,3.0,8.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,IND,82,73,6.0,8.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,SEA,67,68,10.0,8.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,LAS,74,85,12.0,8.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,LVA,65,86,13.0,8.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,CHI,78,67,18.0,8.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,LVA,100,112,22.0,8.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,LAS,78,83,25.0,8.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,IND,80,83,27.0,8.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,PHO,94,76,29.0,8.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,MIN,85,91,1.0,9.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,SEA,79,68,6.0,9.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,WAS,80,75,8.0,9.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
ATL,2023,DAL,77,94,10.0,9.0,0.0,0.0,0.0,36.0,0.336,60.7,21.2,9.8,22.8,16.7,23.6,101.1,9.4,15.9,12.5,0.887,0.47,-1.01,81.1,0.527,22.4
CHI,2023,MIN,77,66,19.0,5.0,1.0,0.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,PHO,75,69,21.0,5.0,1.0,0.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,WAS,69,71,26.0,5.0,1.0,0.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,DAL,94,88,28.0,5.0,0.0,1.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,ATL,65,83,30.0,5.0,0.0,1.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,NYL,76,77,2.0,6.0,0.0,1.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,NYL,86,82,4.0,6.0,0.0,1.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,IND,108,103,6.0,6.0,0.0,1.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,LAS,62,77,9.0,6.0,0.0,1.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,LVA,80,93,11.0,6.0,0.0,1.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,IND,90,92,15.0,6.0,0.0,1.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,WAS,69,77,18.0,6.0,1.0,1.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,WAS,59,80,22.0,6.0,1.0,1.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,CON,72,96,25.0,6.0,1.0,0.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,LAS,80,63,28.0,6.0,1.0,1.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,LAS,86,78,30.0,6.0,1.0,0.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,IND,89,87,2.0,7.0,1.0,0.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,ATL,68,82,7.0,7.0,1.0,1.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,ATL,77,88,9.0,7.0,1.0,0.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,CON,72,84,12.0,7.0,1.0,0.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,PHO,62,80,20.0,7.0,1.0,0.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,SEA,90,75,22.0,7.0,1.0,1.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,LVA,95,107,25.0,7.0,1.0,0.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,SEA,74,83,28.0,7.0,0.0,0.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,PHO,104,85,30.0,7.0,1.0,0.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,DAL,104,89,4.0,8.0,1.0,0.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,DAL,104,96,6.0,8.0,1.0,0.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,MIN,79,88,8.0,8.0,1.0,0.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,NYL,73,89,11.0,8.0,1.0,0.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,WAS,76,83,13.0,8.0,1.0,0.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,ATL,67,78,18.0,8.0,1.0,1.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,CON,73,79,20.0,8.0,0.0,0.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,SEA,102,79,22.0,8.0,1.0,1.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,LVA,87,94,24.0,8.0,0.0,0.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,SEA,90,85,27.0,8.0,1.0,0.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,LAS,76,75,29.0,8.0,1.0,1.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,NYL,69,86,3.0,9.0,1.0,1.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,IND,96,69,5.0,9.0,1.0,1.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,MIN,92,87,8.0,9.0,0.0,1.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CHI,2023,CON,102,91,10.0,9.0,1.0,1.0,0.0,38.8,0.372,59.9,15.2,10.8,25.8,17.0,21.8,103.3,9.8,16.7,13.6,0.897,0.11,-1.52,78.7,0.533,24.4
CON,2023,IND,70,61,19.0,5.0,0.0,0.0,0.0,38.4,0.36,60.9,19.4,10.3,26.3,15.8,23.5,105.4,8.4,18.9,12.2,0.895,-0.27,3.43,77.7,0.54,23.9
CON,2023,WAS,80,74,21.0,5.0,0.0,0.0,0.0,38.4,0.36,60.9,19.4,10.3,26.3,15.8,23.5,105.4,8.4,18.9,12.2,0.895,-0.27,3.43,77.7,0.54,23.9
CON,2023,WAS,88,81,23.0,5.0,0.0,0.0,0.0,38.4,0.36,60.9,19.4,10.3,26.3,15.8,23.5,105.4,8.4,18.9,12.2,0.895,-0.27,3.43,77.7,0.54,23.9
CON,2023,NYL,65,81,27.0,5.0,0.0,0.0,0.0,38.4,0.36,60.9,19.4,10.3,26.3,15.8,23.5,105.4,8.4,18.9,12.2,0.895,-0.27,3.43,77.7,0.54,23.9
CON,2023,IND,81,78,30.0,5.0,0.0,0.0,0.0,38.4,0.36,60.9,19.4,10.3,26.3,15.8,23.5,105.4,8.4,18.9,12.2,0.895,-0.27,3.43,77.7,0.54,23.9
CON,2023,MIN,89,84,1.0,6.0,0.0,0.0,0.0,38.4,0.36,60.9,19.4,10.3,26.3,15.8,23.5,105.4,8.4,18.9,12.2,0.895,-0.27,3.43,77.7,0.54,23.9
CON,2023,DAL,80,74,4.0,6.0,0.0,0.0,0.0,38.4,0.36,60.9,19.4,10.3,26.3,15.8,23.5,105.4,8.4,18.9,12.2,0.895,-0.27,3.43,77.7,0.54,23.9
CON,2023,LVA,84,90,6.0,6.0,0.0,0.0,0.0,38.4,0.36,60.9,19.4,10.3,26.3,15.8,23.5,105.4,8.4,18.9,12.2,0.895,-0.27,3.43,77.7,0.54,23.9
CON,2023,LVA,94,77,8.0,6.0,0.0,0.0,0.0,38.4,0.36,60.9,19.4,10.3,26.3,15.8,23.5,105.4,8.4,18.9,12.2,0.895,-0.27,3.43,77.7,0.54,23.9
CON,2023,ATL,89,77,11.0,6.0,0.0,0.0,0.0,38.4,0.36,60.9,19.4,10.3,26.3,15.8,23.5,105.4,8.4,18.9,12.2,0.895,-0.27,3.43,77.7,0.54,23.9
CON,2023,ATL,88,92,15.0,6.0,0.0,0.0,0.0,38.4,0.36,60.9,19.4,10.3,26.3,15.8,23.5,105.4,8.4,18.9,12.2,0.895,-0.27,3.43,77.7,0.54,23.9
CON,2023,LAS,83,74,18.0,6.0,0.0,0.0,0.0,38.4,0.36,60.9,19.4,10.3,26.3,15.8,23.5,105.4,8.4,18.9,12.2,0.895,-0.27,3.43,77.7,0.54,23.9
CON,2023,SEA,85,79,20.0,6.0,0.0,0.0,0.0,38.4,0.36,60.9,19.4,10.3,26.3,15.8,23.5,105.4,8.4,18.9,12.2,0.895,-0.27,3.43,77.7,0.54,23.9
CON,2023,MIN,89,68,22.0,6.0,0.0,0.0,0.0,38.4,0.36,60.9,19.4,10.3,26.3,15.8,23.5,105.4,8.4,18.9,12.2,0.895,-0.27,3.43,77.7,0.54,23.9
CON,2023,CHI,96,72,25.0,6.0,0.0,0.0,0.0,38.4,0.36,60.9,19.4,10.3,26.3,15.8,23.5,105.4,8.4,18.9,12.2,0.895,-0.27,3.43,77.7,0.54,23.9
CON,2023,NYL,81,89,27.0,6.0,0.0,0.0,0.0,38.4,0.36,60.9,19.4,10.3,26.3,15.8,23.5,105.4,8.4,18.9,12.2,0.895,-0.27,3.43,77.7,0.54,23.9
CON,2023,LVA,84,102,1.0,7.0,0.0,0.0,0.0,38.4,0.36,60.9,19.4,10.3,26.3,15.8,23.5,105.4,8.4,18.9,12.2,0.895,-0.27,3.43,77.7,0.54,23.9
