feature,team_score_importance,opp_score_importance
advanced_ortg_by_team_day_of_week,0.00013040456957573798,8.122110870768912e-05
team_day_median_allowed,0.00012904221774440443,0.000992104248839255
team_home_or_away_median_score_by_team_travel_distance,0.00012858032182650725,1.3589908801888766e-05
advanced_ortg_by_team_travel_distance,0.0001232850101540591,0.00015661072461324756
travel_distance_by_team_day_of_week,0.00011285055467510667,0.00012370908915572081
team_day_median_score_by_team_travel_distance,0.0001092642547685745,0.00010549070251644337
defensive_four_factors_tov_pct_by_team_day_of_week,9.50640088061284e-05,9.47207354941447e-05
advanced_blk_pct_by_team_day_of_week,8.070829886612399e-05,0.0014246382875090333
advanced_ortg_by_team_home_away,6.691701726155792e-05,0.00018599005807335998
team_vs_opp_homeaway_median_score_by_team_travel_distance,6.104199236246942e-05,3.5520800567642166e-05
offensive_four_factors_tov_pct_by_team_travel_distance,5.641067510706926e-05,6.3642830477577e-06
team_home_or_away_median_score_by_team_day_of_week,4.597758895988629e-05,5.501326527705266e-05
advanced_trb_pct_by_team_day_of_week,4.22209910053051e-05,0.00033110474763106056
win_loss_by_team_day_of_week,4.028931122634662e-05,0.0002237052129667518
team_day_median_score,3.6518456248211044e-05,0.0004390736212503053
offensive_four_factors_tov_pct_by_team_day_of_week,3.6188978756627625e-05,0.0012919380756501347
win_loss_by_team_travel_distance,2.705748605344368e-05,2.9766057392679414e-05
team_vs_opp_homeaway_median_score_by_team_day_of_week,2.409853977182517e-05,0.0015517445209255844
advanced_ts_pct_by_team_home_away,1.1190489166050815e-05,4.375781918723999e-05
team_vs_opp_median_score_by_team_home_away,3.76601291036986e-06,1.3309068874420834e-05
month_by_team_home_away,0.0,0.0
win_loss_by_team_home_away,0.0,0.0
day_of_week_by_team_home_away,0.0,0.0
median_score_for_by_team_home_away,0.0,0.0
defensive_four_factors_efg_pct_by_team_home_away,0.0,1.251804938336898e-05
