feature,team_score_importance,opp_score_importance
travel_distance,0.00014939368500432783,0.00020557666974932708
median_score_against_by_team_day_of_week,0.00014862025845299923,8.848946140383095e-06
advanced_pace_by_team_home_away,0.00013722523739616825,0.0
advanced_trb_pct_by_team_travel_distance,0.00012418804575411394,0.0004482250558381597
advanced_pace_by_team_travel_distance,0.00012236600722393464,0.00029009164905436003
advanced_stl_pct_by_team_home_away,0.00010997259062544047,0.0005229916743389657
day_of_week_by_team_travel_distance,0.00010350315488208834,0.0010302702634722928
advanced_drtg_by_team_travel_distance,0.00010004311241082149,0.0003514766768362211
team_vs_opp_median_score_by_team_home_away,9.521178861119358e-05,0.0007491262764620849
defensive_four_factors_drb_pct_by_team_travel_distance,8.979787758610632e-05,0.0017774948702816683
day_of_week_by_team_home_away,8.351068699365285e-05,0.00016536612823284293
