Model,Feature,Target,Importance
DAL,advanced_ast_pct,opp_score,0.00542276348312271
CON,advanced_pace_by_team_day_of_week,team_score,0.005442632763213412
NYL,advanced_ts_pct,opp_score,0.005476298458010325
IND,advanced_drtg,team_score,0.005482547888597203
DAL,team_3p_pct,opp_score,0.005516702149943094
CON,defensive_four_factors_tov_pct,team_score,0.005528959953093853
NYL,advanced_trb_pct,team_score,0.00553283296252366
DAL,advanced_3par,team_score,0.005552680833301216
CON,advanced_stl_pct,opp_score,0.005563962407390179
LAS,offensive_four_factors_tov_pct,team_score,0.005566978654716068
LAS,defensive_four_factors_tov_pct,team_score,0.005580860432445562
DAL,defensive_four_factors_ft_per_fga,team_score,0.0056077754001902565
PHO,team_day_median_allowed,opp_score,0.005613392888621942
IND,advanced_ast_pct,team_score,0.005620636129414653
PHO,offensive_four_factors_orb_pct,team_score,0.005671271538680611
WAS,team_ft_pct,team_score,0.005681200091953943
CON,advanced_3par,team_score,0.005691911544494602
WAS,team_day_median_allowed,team_score,0.005702086130255231
LVA,advanced_pace,opp_score,0.005715379052941807
IND,month,opp_score,0.00572298287403216
LVA,advanced_pace_by_team_day_of_week,team_score,0.0057381670993901035
ATL,advanced_3par,team_score,0.005751687712394003
CON,advanced_blk_pct,opp_score,0.005754150191144849
WAS,defensive_four_factors_ft_per_fga,team_score,0.005779907026366684
SEA,team_ft_pct,opp_score,0.0057803939827025565
IND,advanced_stl_pct,team_score,0.005781382782711642
CON,defensive_four_factors_ft_per_fga,opp_score,0.005792432710689809
NYL,defensive_four_factors_ft_per_fga,opp_score,0.0058218264468927194
WAS,advanced_stl_pct,team_score,0.005823257037972854
CON,day,team_score,0.005824982627816855
CHI,advanced_blk_pct,opp_score,0.005843768917628401
ATL,defensive_four_factors_ft_per_fga,opp_score,0.005864922031466325
MIN,opponent_ft_pct,opp_score,0.0058702724670291395
DAL,day,opp_score,0.0058917096488527694
CON,advanced_ortg,opp_score,0.00600802741799596
CHI,opponent_ft_pct,team_score,0.006021788761598285
ATL,advanced_3par,opp_score,0.006072261665734861
LAS,opponent_3p_pct,opp_score,0.006126038552345939
CHI,team_3p_pct,team_score,0.006178278248053877
MIN,advanced_drtg,team_score,0.006191764567461559
WAS,advanced_trb_pct,team_score,0.006210929662051879
MIN,day,opp_score,0.006258709122303014
IND,advanced_3par,opp_score,0.006276321092671299
CHI,advanced_stl_pct,team_score,0.00628670807931784
WAS,advanced_pace,team_score,0.0062933404743047506
League,team_vs_opp_median_score,team_score,0.006309952185596542
CHI,defensive_four_factors_ft_per_fga,team_score,0.00631826225137211
NYL,advanced_ftr,opp_score,0.00632065387794156
SEA,opponent_ft_pct,opp_score,0.00632216732091834
IND,offensive_four_factors_tov_pct,team_score,0.006350789386889933
ATL,advanced_ftr,opp_score,0.006355248060328851
PHO,defensive_four_factors_ft_per_fga,team_score,0.006392249253712361
NYL,advanced_ortg,opp_score,0.0063980367940838475
IND,opponent_3p_pct,team_score,0.006415378711268221
CON,defensive_four_factors_tov_pct,opp_score,0.006494698378397536
LAS,advanced_trb_pct,team_score,0.0065232761646954315
LVA,opponent_ft_pct,team_score,0.006581504482949313
CHI,advanced_trb_pct,opp_score,0.006620532695636469
SEA,opponent_3p_pct,team_score,0.006659316282866982
IND,defensive_four_factors_tov_pct,opp_score,0.006662234666433397
LAS,advanced_ast_pct,opp_score,0.006714654334848458
IND,advanced_ftr,team_score,0.006748567476312615
NYL,team_vs_opp_median_score,team_score,0.006750272520215401
NYL,offensive_four_factors_orb_pct,opp_score,0.006763334262457393
LVA,team_vs_opp_homeaway_median_score,opp_score,0.006776130160893883
LVA,advanced_trb_pct,team_score,0.006832297869579643
WAS,team_3p_pct,opp_score,0.006848474173808253
DAL,opponent_fg_pct,opp_score,0.0068598657854858506
CHI,team_ft_pct,opp_score,0.006874285344259968
CON,offensive_four_factors_orb_pct,team_score,0.006875271949009211
DAL,advanced_pace,opp_score,0.006901406177944056
League,team_vs_opp_homeaway_median_score,opp_score,0.006917883231007615
NYL,opponent_3p_pct,opp_score,0.006927265422160584
IND,defensive_four_factors_drb_pct,opp_score,0.0069692541485274736
WAS,advanced_trb_pct,opp_score,0.007006048483045656
NYL,advanced_blk_pct,opp_score,0.007037296893934655
CHI,advanced_ts_pct,opp_score,0.007053825423809416
PHO,defensive_four_factors_tov_pct,opp_score,0.0070573526870173564
DAL,advanced_ts_pct,opp_score,0.0070584276243105485
LVA,defensive_four_factors_tov_pct,opp_score,0.007100371865791734
CON,advanced_ast_pct,team_score,0.007107359370884332
CON,advanced_blk_pct,team_score,0.007125446526859557
DAL,advanced_drtg,team_score,0.0071325256660398515
IND,opponent_fg_pct,team_score,0.007177960466849002
ATL,advanced_ftr,team_score,0.007203780662107935
IND,advanced_trb_pct,team_score,0.007278940955865386
MIN,defensive_four_factors_drb_pct,opp_score,0.007293774549100856
IND,advanced_3par,team_score,0.00735508150263734
WAS,advanced_ast_pct,team_score,0.00737876543603877
CON,defensive_four_factors_drb_pct,opp_score,0.007385085345734098
ATL,team_ft_pct,team_score,0.007402768543655504
NYL,advanced_3par,team_score,0.007406613832918337
DAL,defensive_four_factors_drb_pct,opp_score,0.007407888054682879
MIN,advanced_ast_pct,team_score,0.0074196445642667865
CON,opponent_3p_pct,team_score,0.0074598489754759915
NYL,defensive_four_factors_efg_pct,team_score,0.007495149630073413
MIN,month,team_score,0.007519440225884467
IND,day,team_score,0.007537045037498015
NYL,team_vs_opp_homeaway_median_score,opp_score,0.007543459415248175
CON,opponent_ft_pct,opp_score,0.007567949481990319
ATL,defensive_four_factors_efg_pct,team_score,0.007579132486103175
WAS,advanced_pace_by_team_day_of_week,opp_score,0.00763319386273333
LAS,advanced_stl_pct,opp_score,0.00766208620450208
ATL,advanced_stl_pct,team_score,0.007668405132013228
SEA,advanced_ortg,opp_score,0.007692135633131207
MIN,advanced_stl_pct,opp_score,0.007692675864045279
SEA,advanced_blk_pct,team_score,0.007702647683707262
LAS,opponent_fg_pct,team_score,0.007760661278642733
IND,advanced_pace,team_score,0.0077745712712912075
CON,team_ft_pct,team_score,0.007778111163237881
ATL,day,opp_score,0.007796334698239047
DAL,opponent_3p_pct,team_score,0.007812121392725043
LVA,opponent_3p_pct,team_score,0.007821706131172933
SEA,defensive_four_factors_tov_pct,team_score,0.007837836747185432
MIN,team_day_median_allowed,team_score,0.007851233914562961
CON,team_3p_pct,team_score,0.00788190348450388
MIN,advanced_pace,team_score,0.007896278937186304
DAL,defensive_four_factors_efg_pct,team_score,0.007964366300452616
IND,advanced_trb_pct,opp_score,0.007967411769811498
SEA,advanced_trb_pct,opp_score,0.00800879610779116
IND,defensive_four_factors_efg_pct,team_score,0.008080480318120573
PHO,advanced_ftr,team_score,0.008084350357298533
NYL,opponent_fg_pct,team_score,0.00811480136445184
League,opponent_fg_pct,opp_score,0.008171708609705395
LAS,offensive_four_factors_orb_pct,opp_score,0.008173780455790258
LAS,advanced_drtg,team_score,0.00833917241972558
PHO,offensive_four_factors_tov_pct,opp_score,0.008438267511248255
LVA,month,opp_score,0.008511996566228704
League,advanced_stl_pct,team_score,0.00853103424895992
LVA,Chelsea Gray,opp_score,0.008565427896259624
PHO,team_day_median_allowed,team_score,0.008591155858859134
League,advanced_stl_pct,opp_score,0.008610723762293758
SEA,defensive_four_factors_drb_pct,opp_score,0.008628729625653702
DAL,defensive_four_factors_tov_pct,opp_score,0.00867311309934873
WAS,advanced_ast_pct,opp_score,0.008690774134611721
CHI,advanced_ast_pct,team_score,0.0087260313000551
SEA,advanced_pace_by_team_day_of_week,team_score,0.008814879524649885
DAL,team_vs_opp_homeaway_median_score,opp_score,0.008815664498889497
LVA,advanced_blk_pct,team_score,0.00887383513793519
WAS,advanced_ortg,opp_score,0.008896538097054837
CHI,advanced_pace_by_team_day_of_week,opp_score,0.008917183014659906
NYL,team_3p_pct,team_score,0.008957947370029858
MIN,advanced_blk_pct,opp_score,0.009008751555543284
CHI,offensive_four_factors_orb_pct,opp_score,0.009091071085261386
DAL,team_ft_pct,team_score,0.00910749038820465
LAS,opponent_ft_pct,opp_score,0.009111436992195694
SEA,day,team_score,0.009118436309458898
CON,advanced_ts_pct,opp_score,0.00912811959686954
IND,day,opp_score,0.009141554992140987
CON,team_ft_pct,opp_score,0.009145368020756533
MIN,advanced_blk_pct,team_score,0.009162924075288707
MIN,defensive_four_factors_drb_pct,team_score,0.00917973387738253
PHO,offensive_four_factors_tov_pct,team_score,0.009180651280047497
MIN,advanced_3par,team_score,0.00920320873740866
LAS,advanced_pace,team_score,0.009242838842704137
WAS,opponent_ft_pct,team_score,0.009252612959295484
ATL,opponent_fg_pct,team_score,0.009254200464717147
LAS,day,opp_score,0.009255825421887891
SEA,advanced_stl_pct,team_score,0.009310951643682827
IND,advanced_ortg,opp_score,0.009465598397373836
CON,offensive_four_factors_orb_pct,opp_score,0.0094683352832394
MIN,advanced_stl_pct,team_score,0.009484465041329626
ATL,advanced_blk_pct,team_score,0.009494767252890968
PHO,offensive_four_factors_orb_pct,opp_score,0.009503327511012218
IND,advanced_stl_pct,opp_score,0.009540763468848235
LAS,defensive_four_factors_drb_pct,team_score,0.009555517194611932
IND,team_vs_opp_homeaway_median_score,opp_score,0.009614129879168994
CON,offensive_four_factors_tov_pct,team_score,0.00961558499573745
SEA,defensive_four_factors_ft_per_fga,opp_score,0.009629669742967762
ATL,team_ft_pct,opp_score,0.00968849744163958
SEA,advanced_ftr,opp_score,0.00969043228885922
IND,opponent_ft_pct,team_score,0.009729986971725635
PHO,advanced_ortg,opp_score,0.00977429907932932
NYL,advanced_drtg,team_score,0.009785534483935472
PHO,team_ft_pct,opp_score,0.009787625845164679
LVA,opponent_ft_pct,opp_score,0.009804032170489986
CON,opponent_3p_pct,opp_score,0.009889074378636044
MIN,advanced_trb_pct,team_score,0.00993237908222371
CON,advanced_ftr,opp_score,0.009988865986203611
CHI,defensive_four_factors_ft_per_fga,opp_score,0.010009597582157675
NYL,defensive_four_factors_drb_pct,opp_score,0.010167550477046351
DAL,advanced_trb_pct,team_score,0.010227896512865042
CON,defensive_four_factors_ft_per_fga,team_score,0.010268341484420372
CHI,advanced_ast_pct,opp_score,0.010467347713762905
LVA,team_3p_pct,opp_score,0.01046845151764959
CHI,advanced_3par,team_score,0.010470844891855005
DAL,advanced_ortg,opp_score,0.010481221869619377
ATL,advanced_trb_pct,opp_score,0.010590958041254947
SEA,defensive_four_factors_drb_pct,team_score,0.010640516601886722
ATL,defensive_four_factors_tov_pct,opp_score,0.010641351508116662
IND,advanced_ts_pct,opp_score,0.010646419468807629
CON,advanced_trb_pct,team_score,0.010688321750004203
SEA,team_vs_opp_median_score,opp_score,0.010885527586560188
CON,defensive_four_factors_drb_pct,team_score,0.011015128806064981
CHI,advanced_ftr,team_score,0.011055468794559861
NYL,advanced_stl_pct,opp_score,0.01109750675473685
WAS,day,opp_score,0.011192570618775073
MIN,advanced_ast_pct,opp_score,0.011272127366232837
LAS,advanced_ftr,team_score,0.011274899205518066
CHI,team_vs_opp_median_score,opp_score,0.011294485307439995
CHI,defensive_four_factors_drb_pct,team_score,0.01134362858010612
CON,offensive_four_factors_tov_pct,opp_score,0.011421225265552731
ATL,defensive_four_factors_ft_per_fga,team_score,0.011427272085110931
CHI,advanced_drtg,team_score,0.011457326741560254
SEA,offensive_four_factors_tov_pct,team_score,0.01155714527500141
WAS,advanced_ts_pct,opp_score,0.01162236769877915
WAS,offensive_four_factors_tov_pct,opp_score,0.011679521131866311
WAS,advanced_ftr,opp_score,0.01170287893433731
PHO,Rebecca Allen,team_score,0.011749810886349698
WAS,opponent_3p_pct,opp_score,0.011840643760136682
ATL,advanced_blk_pct,opp_score,0.011883892967205097
PHO,advanced_ast_pct,opp_score,0.01190128743963238
LAS,offensive_four_factors_tov_pct,opp_score,0.01198672534940093
DAL,offensive_four_factors_tov_pct,team_score,0.01199599527470709
ATL,defensive_four_factors_efg_pct,opp_score,0.012039655747482452
ATL,advanced_ast_pct,opp_score,0.012109645780321613
PHO,advanced_pace_by_team_day_of_week,opp_score,0.012204391691645793
LAS,team_vs_opp_homeaway_median_score,opp_score,0.012261179126234227
DAL,team_day_median_allowed,opp_score,0.012368632334031772
CON,team_vs_opp_median_score,team_score,0.012434086184814664
SEA,offensive_four_factors_orb_pct,team_score,0.012526450990425774
IND,advanced_blk_pct,opp_score,0.01281066446346949
DAL,advanced_trb_pct,opp_score,0.012814361313822808
SEA,advanced_3par,team_score,0.012825446179107443
WAS,defensive_four_factors_tov_pct,opp_score,0.012837093958967002
IND,opponent_3p_pct,opp_score,0.0128731470195025
SEA,advanced_pace,opp_score,0.012877645343450365
MIN,team_vs_opp_median_score,team_score,0.01288083064939916
MIN,team_vs_opp_median_score,opp_score,0.012974906713174965
WAS,offensive_four_factors_orb_pct,opp_score,0.013005459005472198
LAS,team_3p_pct,opp_score,0.013027817247334754
NYL,month,opp_score,0.013051402790072494
IND,month,team_score,0.013064429963848295
SEA,opponent_3p_pct,opp_score,0.013138105599867597
WAS,team_vs_opp_median_score,team_score,0.013177457159069155
DAL,team_vs_opp_median_score,opp_score,0.013197070683622249
PHO,opponent_ft_pct,team_score,0.013220423439744252
ATL,day,team_score,0.013226082107635121
PHO,defensive_four_factors_tov_pct,team_score,0.013227625872297255
LAS,advanced_blk_pct,opp_score,0.013262663338674123
DAL,offensive_four_factors_orb_pct,opp_score,0.013283523531770536
MIN,advanced_pace_by_team_day_of_week,opp_score,0.01345685293380924
PHO,advanced_blk_pct,team_score,0.013579628296948788
CON,advanced_ast_pct,opp_score,0.013588823207552711
NYL,advanced_pace,opp_score,0.013592129739509217
LAS,defensive_four_factors_efg_pct,team_score,0.013649008654602732
DAL,team_vs_opp_median_score,team_score,0.013702805961761632
LAS,team_3p_pct,team_score,0.013846879764364774
IND,team_3p_pct,opp_score,0.013941465493274612
MIN,defensive_four_factors_ft_per_fga,opp_score,0.014031522467079411
NYL,defensive_four_factors_tov_pct,opp_score,0.014056480227122477
ATL,opponent_3p_pct,team_score,0.014092171844259769
ATL,advanced_trb_pct,team_score,0.014127369133083642
SEA,offensive_four_factors_tov_pct,opp_score,0.014137559671194528
SEA,team_vs_opp_median_score,team_score,0.014188744342469846
WAS,advanced_stl_pct,opp_score,0.014223067964320869
MIN,advanced_3par,opp_score,0.01452416056778477
SEA,month,team_score,0.01459593350091464
NYL,team_vs_opp_homeaway_median_score,team_score,0.014768145771637877
MIN,offensive_four_factors_tov_pct,opp_score,0.014814297933235182
DAL,opponent_ft_pct,opp_score,0.014833522766759432
LAS,advanced_trb_pct,opp_score,0.015113828208475535
CHI,team_3p_pct,opp_score,0.015263269004760315
MIN,opponent_3p_pct,opp_score,0.015278162907972842
DAL,advanced_blk_pct,opp_score,0.015290410629721436
IND,defensive_four_factors_ft_per_fga,opp_score,0.015344301036344996
PHO,team_vs_opp_median_score,team_score,0.015389089891177998
MIN,advanced_ftr,team_score,0.015391458029832083
PHO,advanced_pace,team_score,0.015426837472071537
LVA,team_vs_opp_median_score,team_score,0.01559365075853144
SEA,defensive_four_factors_tov_pct,opp_score,0.01569596785985663
MIN,offensive_four_factors_tov_pct,team_score,0.01590906325466926
SEA,advanced_stl_pct,opp_score,0.01600568783286972
ATL,team_vs_opp_homeaway_median_score,team_score,0.01610076931027473
LAS,day,team_score,0.016196512981539478
SEA,day,opp_score,0.0163824632814128
PHO,opponent_fg_pct,team_score,0.01640222735584841
MIN,team_ft_pct,team_score,0.01640620917344302
WAS,advanced_3par,team_score,0.016680945436744424
CHI,advanced_3par,opp_score,0.01682133687669726
ATL,offensive_four_factors_orb_pct,opp_score,0.01687797955451912
PHO,opponent_3p_pct,team_score,0.016989861682006238
PHO,opponent_ft_pct,opp_score,0.017076448934714574
DAL,offensive_four_factors_orb_pct,team_score,0.01709406122354853
LVA,month_by_team_day_of_week,opp_score,0.017745966499989524
SEA,team_day_median_allowed,team_score,0.01776556180086767
MIN,advanced_ortg,opp_score,0.01790928739161123
CHI,advanced_trb_pct,team_score,0.01794636396272488
SEA,advanced_pace_by_team_day_of_week,opp_score,0.018062971884311826
SEA,advanced_ftr,team_score,0.018065841672233324
ATL,advanced_drtg,team_score,0.018112646103739777
CON,day,opp_score,0.018226891806999292
ATL,opponent_ft_pct,team_score,0.0182823857271897
IND,advanced_pace,opp_score,0.018403498220424065
PHO,advanced_trb_pct,team_score,0.018542510968841193
MIN,team_vs_opp_homeaway_median_score,opp_score,0.018664561630075568
WAS,team_3p_pct,team_score,0.01866904956220281
SEA,team_vs_opp_homeaway_median_score,team_score,0.018675024758054107
LAS,advanced_3par,opp_score,0.018951357798930427
PHO,team_3p_pct,team_score,0.019017559081566427
SEA,team_3p_pct,team_score,0.019195346576871126
PHO,advanced_3par,opp_score,0.019269693453313887
CHI,opponent_fg_pct,opp_score,0.019309016540696097
League,advanced_ts_pct,team_score,0.01943220399771484
PHO,defensive_four_factors_ft_per_fga,opp_score,0.019480873107271618
LAS,advanced_stl_pct,team_score,0.019720635807964692
WAS,opponent_ft_pct,opp_score,0.019964739245692753
LAS,advanced_ortg,opp_score,0.020071677004778188
MIN,offensive_four_factors_orb_pct,team_score,0.0204814856479248
PHO,advanced_drtg,team_score,0.020920461676143243
IND,team_3p_pct,team_score,0.021152236406740667
ATL,offensive_four_factors_orb_pct,team_score,0.021158983848700956
CHI,defensive_four_factors_tov_pct,team_score,0.021333544098152506
LAS,defensive_four_factors_drb_pct,opp_score,0.02169229770824961
CON,advanced_trb_pct,opp_score,0.02257932984276965
ATL,advanced_ast_pct,team_score,0.022680035892317287
DAL,advanced_3par,opp_score,0.02268779851224198
DAL,advanced_ftr,opp_score,0.02403658165326398
WAS,opponent_fg_pct,opp_score,0.024417076561306678
NYL,opponent_3p_pct,team_score,0.02460152213871383
IND,defensive_four_factors_efg_pct,opp_score,0.02551764034560671
PHO,advanced_pace,opp_score,0.025564080157611743
WAS,defensive_four_factors_ft_per_fga,opp_score,0.025830220917091088
CON,advanced_pace,team_score,0.025963177313915294
LAS,advanced_ftr,opp_score,0.026104400271154283
IND,defensive_four_factors_drb_pct,team_score,0.02644865640924642
MIN,defensive_four_factors_efg_pct,opp_score,0.027255876191837492
ATL,offensive_four_factors_tov_pct,opp_score,0.02820343585378056
NYL,defensive_four_factors_efg_pct,opp_score,0.02879702718083786
LAS,advanced_ts_pct,opp_score,0.029191562180941672
ATL,month,opp_score,0.029288701263250498
CHI,defensive_four_factors_efg_pct,opp_score,0.029979720241616586
MIN,team_vs_opp_homeaway_median_score,team_score,0.030321010231927136
WAS,advanced_ts_pct,team_score,0.031841655307306836
MIN,advanced_pace,opp_score,0.03234202192338059
LAS,defensive_four_factors_efg_pct,opp_score,0.03329979050836571
NYL,advanced_ast_pct,opp_score,0.033599630276001734
NYL,opponent_fg_pct,opp_score,0.0347259347947186
MIN,defensive_four_factors_tov_pct,opp_score,0.03496040434320456
MIN,team_day_median_allowed,opp_score,0.035316147527210996
MIN,defensive_four_factors_ft_per_fga,team_score,0.035613150568518825
ATL,advanced_stl_pct,opp_score,0.03646795230877334
MIN,advanced_ftr,opp_score,0.03673689697477357
LAS,advanced_pace,opp_score,0.03689554773508109
IND,offensive_four_factors_tov_pct,opp_score,0.03719616552896989
SEA,advanced_ast_pct,opp_score,0.03811017569929887
WAS,team_vs_opp_homeaway_median_score,team_score,0.03839825428049033
WAS,advanced_pace,opp_score,0.038646490401339835
PHO,defensive_four_factors_efg_pct,team_score,0.03866166074674448
LAS,defensive_four_factors_tov_pct,opp_score,0.038711303237090496
IND,team_vs_opp_median_score,team_score,0.03959300260612052
WAS,defensive_four_factors_efg_pct,opp_score,0.0412170883817756
SEA,advanced_pace,team_score,0.042948459742875984
CHI,opponent_3p_pct,opp_score,0.04328762997433169
LVA,defensive_four_factors_efg_pct,opp_score,0.04330969126830601
CHI,day,opp_score,0.04489710646707822
DAL,opponent_3p_pct,opp_score,0.04541164139665628
IND,opponent_fg_pct,opp_score,0.04554238857617406
CHI,advanced_ts_pct,team_score,0.046892465304420004
MIN,team_3p_pct,team_score,0.04726364109527352
SEA,opponent_fg_pct,opp_score,0.05136162370334388
ATL,advanced_pace,opp_score,0.05233739960541313
PHO,team_vs_opp_homeaway_median_score,team_score,0.05280889840698004
ATL,opponent_fg_pct,opp_score,0.053157400817456874
NYL,advanced_pace,team_score,0.053642166563116545
ATL,offensive_four_factors_tov_pct,team_score,0.056079462587667155
CON,advanced_pace,opp_score,0.05784754536299949
LAS,opponent_fg_pct,opp_score,0.06279683998706397
SEA,team_ft_pct,team_score,0.06315242124639717
LAS,defensive_four_factors_ft_per_fga,opp_score,0.06333202126835129
League,team_vs_opp_homeaway_median_score,team_score,0.06390879187813973
CON,team_vs_opp_homeaway_median_score,team_score,0.06841615200134532
League,advanced_pace,team_score,0.0688113024986959
LAS,team_vs_opp_homeaway_median_score,team_score,0.07462307631431475
LAS,advanced_ts_pct,team_score,0.08233373891278438
League,advanced_pace,opp_score,0.08562877607529451
CON,advanced_ts_pct,team_score,0.08909585360088394
MIN,opponent_fg_pct,opp_score,0.09000293128394982
PHO,defensive_four_factors_efg_pct,opp_score,0.10003312182917466
SEA,defensive_four_factors_efg_pct,opp_score,0.10189679838101127
CHI,advanced_pace,team_score,0.10266284820612875
IND,advanced_ts_pct,team_score,0.10757433305061417
LVA,team_vs_opp_homeaway_median_score,team_score,0.10863128954853978
DAL,team_vs_opp_homeaway_median_score,team_score,0.10969173653782405
CON,defensive_four_factors_efg_pct,opp_score,0.12570505072304036
SEA,advanced_ts_pct,team_score,0.13488979419241093
CHI,team_vs_opp_homeaway_median_score,team_score,0.1381318816462155
DAL,defensive_four_factors_efg_pct,opp_score,0.14486760285274836
DAL,advanced_ts_pct,team_score,0.1459507695116091
NYL,advanced_ts_pct,team_score,0.1852518969040753
PHO,advanced_ts_pct,team_score,0.1891854067158482
PHO,advanced_drtg,opp_score,0.20049249445810713
MIN,advanced_ortg,team_score,0.20573737463558572
CON,opponent_fg_pct,opp_score,0.20601029019044723
ATL,advanced_ortg,team_score,0.23393745327740068
IND,team_vs_opp_homeaway_median_score,team_score,0.27281693862568596
LVA,advanced_ts_pct,team_score,0.34286632879165724
IND,advanced_ortg,team_score,0.39696938308599694
CON,advanced_drtg,opp_score,0.4297405483212195
LVA,advanced_ortg,team_score,0.44215337689951256
ATL,advanced_ts_pct,team_score,0.473808814876051
PHO,advanced_ortg,team_score,0.47920419184159313
MIN,advanced_ts_pct,team_score,0.48173588410439855
PHO,opponent_fg_pct,opp_score,0.4948645651358313
LAS,advanced_drtg,opp_score,0.5157854523005347
SEA,advanced_ortg,team_score,0.530181153157074
MIN,advanced_drtg,opp_score,0.5454712438734779
CHI,advanced_ortg,team_score,0.5542343164715826
DAL,advanced_drtg,opp_score,0.5804002763095155
DAL,advanced_ortg,team_score,0.5881909338265723
SEA,advanced_drtg,opp_score,0.6114252805785084
NYL,advanced_ortg,team_score,0.6273379831348375
ATL,advanced_drtg,opp_score,0.649257190170326
CON,advanced_ortg,team_score,0.6659591293170687
LAS,advanced_ortg,team_score,0.6878721905419929
WAS,advanced_drtg,opp_score,0.6896602736221826
IND,advanced_drtg,opp_score,0.7012646087175951
CHI,advanced_drtg,opp_score,0.7125242394014376
NYL,advanced_drtg,opp_score,0.7543951406064492
WAS,advanced_ortg,team_score,0.7840048965159031
League,advanced_ortg,team_score,0.7906273436966906
LVA,advanced_drtg,opp_score,0.8226817354562417
League,advanced_drtg,opp_score,0.8389996479746487
